"";"...1";"area_estabelecimentos";"area_lavouras";"area_producao";"despesas_terra";"qtde_estabelecimentos";"pessoal_ocupado";"salarios";"pessoal_homens";"pessoal_mulheres";"qtde_tratores";"qtde_maquinas";"uso_adubos";"uso_corretivos";"uso_assistencia_tecnica";"uso_agrotoxicos";"uso_conservacao";"uso_irrigacao";"uso_energia";"despesa_insumos";"intensidade_agrotoxico";"despesas_estabelecimentos";"despesas_outras";"despesas_lavouras";"receitas_lavouras";"receitas_estabelecimentos";"CR_sicor";"producao";"pib_agro_municipios"
"3761";4319505;4157,3;1446,8;3524;4212;622;1413;3409;959;454;412;455;505;214;210;210;420;141;593;5919;1,26559715;16018;863;3919;10534;594;10417913,92;22187;20110,82
"3762";4319604;164359,9;73489,7;116046;92312;1583;4383;17158;3186;1197;1524;2944;907;416;594;594;1167;227;1455;78991;1204,18181818;206331;5673;153354;263822;1434;235131698,79;343092;237356,21
"3763";4319711;5263,1;2276,8;4887;4621;412;848;1882;553;295;261;429;359;105;222;222;192;16;387;22322;3,94145199;39917;2030;7566;15085;404;5933658,41;49820;19275,32
"3764";4319752;1104,6;326,8;835;484;153;348;518;243;105;68;98;121;24;81;81;42;11;139;743;4,41666667;2940;379;482;1742;148;480175,95;6786;3480,07
"3765";4319802;100191,9;40394,3;60531;61164;955;2838;11198;1968;870;603;1210;683;222;197;197;726;116;826;52222;876,71428571;126517;5868;88006;128700;944;79198532,39;195708;98496,75
"3766";4319901;4210,8;698,5;2187;1565;242;592;1780;390;202;136;200;177;75;147;147;367;33;221;2662;14,72222222;7668;200;1341;2773;229;1208916,96;71921;6211,38
"3767";4320107;24243,8;21914,5;25984;46297;737;2115;6461;1391;724;656;1654;727;258;679;679;1632;51;636;55273;94,00645161;95084;5638;65218;88213;732;139233759,01;143112;83712,26
"3768";4320206;19028,6;14367,3;17557;32705;1158;3001;2301;1687;1314;375;776;1064;164;374;374;1682;211;1136;45708;528,4375;73619;4199;45948;59750;1144;84387235,23;101876;67793,54
"3769";4320230;8754,6;7567,1;7075;18188;335;840;1254;534;306;289;667;329;85;238;238;732;7;304;22799;2596,5;41470;2414;26155;28667;328;26917788,38;58507;35149,33
"3770";4320263;13502,7;10032,3;15653;18223;982;2653;1622;1600;1053;519;938;962;313;704;704;726;5;962;18398;2339,5;40885;7150;38383;66708;969;18855336,67;71209;63043,76
"3771";4320354;19254,1;5621,7;16798;9549;887;1976;3411;1382;594;668;940;639;265;371;371;1318;204;763;9045;52,85454545;28096;3157;19361;34223;839;5711245,06;36130;33036,68
"3772";4320404;10675,1;7211;7239;15014;473;1479;3538;889;590;390;745;442;124;305;305;476;11;441;68888;121,69230769;109173;3229;12720;18183;454;36798233,53;122821;55049,65
"3773";4320453;5658,9;1654,2;5580;1958;516;1236;273;708;528;147;159;459;85;354;354;513;2;492;16747;161,5;26235;1271;3430;10880;503;3770099,4;42963;17939,19
"3774";4320503;30420,2;27845,7;31625;49442;736;1818;4053;1165;653;732;1644;699;294;357;357;827;19;611;56612;714,92592593;90358;5533;66641;103065;717;70752646,42;156648;152321,96
"3775";4320552;11765,2;5663,6;14856;9201;947;2751;2481;1914;837;822;1123;823;446;435;435;1433;145;904;8710;195,1;21713;1554;18483;45042;919;9598937,77;44905;34819,02
"3776";4320578;8796,4;7064;8093;12468;351;903;275;566;337;272;609;351;56;131;131;471;11;339;12551;893,4;20479;1656;16395;22824;351;10044640,32;31191;34448,13
"3777";4320602;9940,1;5738,5;7508;9046;646;1760;684;1064;696;254;463;608;143;383;383;940;18;591;13212;3,64118896;27958;2718;12198;23375;643;15238986,24;45363;34001,97
"3778";4320677;25149,1;10108,9;32755;15596;1673;4339;3031;2579;1760;321;455;1575;421;942;942;3460;40;1647;16687;473,33333333;32505;4365;28969;80263;1642;9038866,48;88808;67123,99
"3779";4320701;7910,4;4004,1;9330;9987;649;2054;2034;1376;678;342;601;621;218;419;419;265;30;639;9911;87,51724138;22112;1681;17958;39513;651;21908275,64;45682;43881,85
"3780";4320800;79574,6;45106,1;63760;67102;1353;3980;9456;2657;1323;855;1752;1026;428;542;542;1085;19;1277;60840;59,83235294;121646;4059;93324;143545;1315;253472630,06;186894;160145,47
"3781";4320859;7064,8;721,2;6533;1278;676;1617;2227;1135;482;121;150;417;91;114;114;731;11;585;1791;15,4;10988;213;1645;6465;658;1033707,87;21044;19503,07
"3782";4320909;16509,2;14390,9;17345;28193;652;1899;1756;1322;577;638;1229;622;199;568;568;853;43;556;32688;575,5625;64927;7309;45728;58974;645;118713880,95;103541;62495,67
"3783";4321105;57617,8;31894,2;54910;65713;276;1031;8213;860;171;497;884;196;101;162;162;283;108;230;49853;8086,33333333;106031;5173;93786;146039;263;81237362,66;155908;94241,32
"3784";4321204;17773,4;3432,1;11351;4371;1360;2713;2951;1777;936;420;545;1137;397;182;182;1990;56;1314;7515;12,34285714;23445;593;9101;23716;1331;5397475,38;39521;19369,91
"3785";4321303;22551,2;5065,2;17311;9870;846;1816;6824;1287;529;384;615;565;148;142;142;720;45;652;13417;35,825;39882;1673;13026;24106;798;15117086,58;48096;56418,59
"3786";4321329;4693,9;3171,9;3080;7291;416;1222;542;737;485;172;396;389;89;288;288;732;20;390;10352;99,92857143;19841;1151;7663;11060;411;10818602,99;32499;29408,87
"3787";4321402;16555;12614,7;14551;27976;876;2435;1845;1460;975;439;1095;819;124;513;513;1904;21;805;36634;855,625;60104;2138;32967;46114;868;38798017,81;93183;60836,93
"3788";4321436;3326;1495,1;2289;2561;301;1372;19730;994;378;170;174;233;167;61;61;214;14;293;2862;1,14611006;24748;78;17000;11885;294;2825382,87;14416;16362,67
"3789";4321451;8978,2;5065,8;4223;8289;952;2356;7515;1429;927;564;901;867;91;560;560;1011;18;918;100834;43,5;201577;39399;7109;14823;942;163232437,4;260532;62809,24
"3790";4321477;13244,3;9429,3;9557;18399;927;2145;619;1269;876;329;785;886;62;488;488;898;9;915;24479;165,85714286;38096;2062;17805;27933;905;21725003,7;77174;44056,02
"3791";4321493;13719,5;4656,1;11252;6375;597;1419;1030;890;529;230;431;539;108;376;376;523;11;563;9869;442,25;16623;498;9500;21282;591;5428464,99;32555;25607,05
"3792";4321501;5461,4;3461,4;4425;7113;352;731;1066;577;154;308;378;323;160;184;184;354;139;334;5747;4,37537538;13509;497;10929;27346;350;10392703,08;29653;32096,01
"3793";4321626;4308,9;1473;1927;2170;413;897;1932;542;355;146;245;383;12;193;193;741;2;401;42843;18,1;78439;1424;2209;6157;412;2223144,52;95142;22145,89
"3794";4321634;9273;6163,3;8680;10876;570;1301;543;820;481;252;489;514;128;334;334;382;14;482;13484;8,66358025;23707;1485;13296;24709;567;14387875,58;44655;28287,14
"3795";4321667;6295,7;2667,4;6051;3439;681;1483;1876;1099;384;312;332;531;162;159;159;515;20;647;3261;0,23223653;9960;660;8115;30109;674;2960874,87;27886;25772,64
"3796";4321709;5255,8;1038,9;7301;707;420;718;442;534;184;134;143;341;106;117;117;608;18;382;1969;2,39285714;4753;19;1494;5525;396;822116,98;9502;4611,38
"3797";4321808;28622,4;24264,7;26728;46150;1394;3448;1728;2078;1370;953;2422;1344;328;842;842;3418;56;1184;49571;1173,45454545;98058;9877;70392;100014;1369;62193111,8;146477;99029,17
"3798";4321832;3442,4;1889,4;3792;3020;407;945;932;639;306;163;183;354;144;86;86;426;42;396;2909;0,59813084;8398;541;4414;9850;405;923588,13;13603;18944,61
"3799";4321857;10829,9;8997,6;8344;19309;478;1270;2305;876;394;203;427;415;64;247;247;404;43;431;25118;75,84375;43782;3050;22323;28145;474;22231543,73;60601;41137,15
"3800";4321907;14686,1;10253,4;11325;22959;1285;3308;3965;2025;1283;521;1301;1206;175;611;611;1945;29;1248;38124;759,25;65722;5865;25086;36706;1270;35144112,91;114037;73472,99
"3801";4321956;17080,1;13172,6;16749;26038;528;1429;2391;946;483;235;506;502;79;376;376;956;15;491;27007;102,58666667;46385;1841;36786;58486;522;25437892,56;79262;49744,92
"3802";4322004;38284;12829,5;29818;21223;1236;3420;11723;2308;1112;693;1151;864;268;284;284;1297;90;1145;23196;62,875;76073;2812;36888;58763;1108;21759717,61;139805;84125,64
"3803";4322103;13288;11566,3;13369;28560;535;1418;1412;859;559;461;1098;513;145;466;466;1375;31;429;30538;391,45;52554;4885;41167;51434;525;28336716,09;79089;49357,99
"3804";4322152;12378,1;8204,7;12438;10065;772;1961;753;1276;685;219;415;750;188;400;400;977;11;746;9848;1317;23089;4215;19873;36917;758;19354386,15;42945;38124,24
"3805";4322202;190240,2;146757,7;189137;217742;1177;3894;22576;2735;1159;1359;3059;1038;513;448;448;1208;30;1134;194310;23781;343022;6364;319725;539700;1119;367123017,98;634357;403149,38
"3806";4322251;2962,9;1191,7;1963;1576;492;968;3371;619;349;182;191;325;32;236;236;162;11;476;7740;0,27682403;18210;938;1935;6846;488;10327916,11;54504;39242,74
"3807";4322301;22459;14923,5;16144;30961;1004;2654;2620;1576;1078;686;1586;945;292;690;690;2386;19;885;36902;496,31578947;73772;7590;40208;50498;996;55885146,56;114004;66036,2
"3808";4322350;7112,3;5166,9;5304;8360;374;983;870;595;388;256;563;328;69;197;197;675;3;318;46771;35;70650;3036;7871;10883;363;12370029,64;86455;28804,75
"3809";4322400;479081,6;98601,9;213118;156927;1060;4871;67411;4273;598;1765;3213;542;184;645;645;676;403;1049;136453;816,81818182;477521;44313;334742;541235;1096;420673367,5;717910;444647,02
"3810";4322509;117504,5;57983,5;105186;175750;1033;15207;195070;12241;2966;1941;2754;672;541;486;486;817;77;979;180883;12,11320755;511297;33306;426646;607551;1002;461353075,86;711047;449758,16
"3811";4322525;20631,4;9799,6;14854;20659;479;1082;2553;749;333;265;478;420;172;104;104;513;17;467;18136;2288,5;35989;1342;28707;44053;476;14100737,15;60908;37519,89
"3812";4322533;18039,6;10772,6;23040;25073;1719;5434;4682;3191;2243;864;1208;1684;646;1399;1399;3609;65;1701;25292;157,12903226;51642;7417;48556;104007;1688;18653084,21;113773;101349,04
"3813";4322541;934,1;608,8;1154;1183;125;305;90;179;126;146;157;119;34;81;81;132;20;123;1619;1,31402439;4255;1254;3156;5508;125;2075188,22;6486;24356,83
"3814";4322558;4429,3;3146,1;3767;5028;318;736;341;457;279;222;404;298;86;291;291;424;8;240;6132;47,56;12811;848;6478;11371;310;9084025,68;26836;24718,29
"3815";4322608;40831;22091,4;42135;50826;4364;11310;7910;6796;4514;2129;2938;4166;1623;2780;2780;6504;127;4270;68919;31,00660066;129181;9284;90730;208300;4304;44401302,61;247227;219095,63
"3816";4322707;15556,4;8128,1;17279;19296;1595;4530;5161;2611;1919;915;1245;1547;584;1044;1044;2208;62;1579;19551;370,9;48674;7266;40862;85015;1578;15363597,97;94949;75905,74
"3817";4322806;13281,6;5121,1;11549;10879;728;2006;2835;1433;573;687;1233;590;234;352;352;1109;62;668;13978;2,82403152;34857;5249;20136;44079;721;33448449,05;63366;36918,63
"3818";4322855;6180,5;4362,7;3009;8122;401;1131;1268;668;463;361;770;348;117;279;279;117;10;377;63658;10,875;108229;9398;8706;9326;384;8637027,11;106029;33878,69
"3819";4323002;70110,5;26153;40670;47246;1542;3978;18347;2870;1108;911;1453;1203;489;502;502;1227;285;1481;47847;123,52459016;138326;7940;71393;126435;1509;54199833,73;194547;105315,45
"3820";4323101;12811,7;7082,7;11607;15611;797;1824;365;1068;756;303;618;782;75;233;233;876;6;756;16756;109,91666667;26652;1113;21613;39041;791;14618522;51831;41187,31
"3821";4323200;21845,5;20958,6;22926;36849;579;1482;1809;1001;481;581;1250;562;363;494;494;847;21;498;39002;12555;65480;2004;53335;82960;570;33282852,73;125995;50996,7
"3822";4323309;4519;2281,7;2405;4514;260;619;1767;399;220;254;496;224;158;167;167;262;8;255;9772;11,52083333;18750;694;3018;6373;248;9063224,58;32940;21959,62
"3823";4323408;11518,1;10306,8;10800;17654;545;1400;2528;860;540;584;1163;534;235;464;464;912;19;533;25970;56,53658537;46737;2559;23583;43086;543;36658066,63;84853;59206,37
"3824";4323457;34174,9;9952,3;16012;11855;527;1280;2689;943;337;228;392;221;134;134;134;283;3;495;11122;255,875;30447;327;17193;35310;473;33403272,81;50155;44613,57
"3825";4323507;5197,5;3144,4;2156;8318;413;1234;1402;709;525;206;423;365;52;204;204;945;12;377;13360;398;29722;2813;4668;6078;401;12086930,54;43750;30506,17
"3826";4323606;5929,4;3005,4;3785;4977;316;808;1426;544;264;259;527;272;108;248;248;410;21;283;49489;25,87804878;71605;664;2969;7352;307;8507678,71;87210;22376,64
"3827";4323705;5777,5;3727,1;4153;8947;391;976;710;598;378;141;302;371;86;369;369;387;6;374;11731;225,57142857;20142;1133;9918;14545;384;9879922,67;38781;28223,69
"3828";4323754;16868,6;10407,2;15865;15354;773;1740;486;1069;671;378;851;672;100;301;301;775;14;740;16470;2851,5;27776;1704;22988;36403;716;19102634;50846;40529,93
"3829";4323770;3446,7;1516,5;1303;2372;460;1165;2803;678;487;252;394;376;49;302;302;347;8;451;104090;139;153642;4243;1485;3540;458;18952347,12;171723;40388,58
"3830";5000252;283626,5;9196,7;15269;29175;603;1902;17289;1482;420;630;875;84;55;195;195;349;13;557;41991;2272;145966;9965;18456;20519;573;59510377,12;223887;79043,86
"3831";5000609;294180,1;67704,3;78243;222991;1429;4244;41720;3030;1214;982;1732;448;347;486;486;909;45;1164;147274;6980,6;391050;19130;249866;221669;1336;200413527,71;419211;200431,71
"3832";5000807;221110,4;14528,8;20933;13165;776;2253;15065;1714;539;639;1006;209;218;223;223;419;19;761;26620;2851;85608;4960;15365;39176;661;58276693,26;154246;77067,83
"3833";5000856;93604,8;55272,2;68125;411209;486;6481;207351;5468;1013;485;718;146;124;186;186;411;6;451;195804;1846,90243902;1007506;148151;981771;264341;469;55819969,07;295005;271836,32
"3834";5000906;73096;33742,1;45914;95735;298;1048;8831;837;211;263;499;134;96;127;127;161;33;278;88543;4974;147446;6548;116268;119797;283;79273662,45;184893;64663,24
"3835";5001003;200048,9;41832,2;66389;36118;732;2717;36116;2274;443;699;1013;251;269;194;194;504;35;691;49718;15,69489559;169590;45832;97789;133606;627;50407858,74;247126;235079,87
"3836";5001102;968362,4;1736,3;65623;34375;1219;4224;53760;3163;1061;810;1017;178;88;234;234;386;22;1158;41687;16,28070175;189226;8300;3359;6200;851;105570917,73;220924;136672,36
"3837";5001243;133040,3;113759;132740;235205;616;2054;17046;1644;410;843;1730;354;203;289;289;675;8;576;208627;290,58685446;345702;7929;317166;418788;533;204328909,91;595856;219680,32
"3838";5001508;217185,3;61363,7;79372;121522;699;2566;16823;1916;650;777;1203;274;227;290;290;1115;28;682;123175;1396,75;249882;7586;147832;222046;657;113497584,79;346732;171708,92
"3839";5001904;154511,3;12350,3;17738;15088;901;2180;11597;1593;587;476;642;167;177;315;315;87;16;855;29514;23;93065;3935;12540;27041;803;42438757,32;128490;99356,08
"3840";5002001;123960,2;25508,2;32988;42016;492;1472;9606;1136;336;339;568;150;121;133;133;243;12;465;51201;923;109538;4222;45072;109004;430;53519026,05;188056;109004,94
"3841";5002100;381527,1;25102,8;38780;26954;1309;3894;21295;2785;1109;667;818;176;87;227;227;829;22;1253;46124;619,5;120794;3475;33986;84067;1276;127630701,04;263371;118168,96
"3842";5002159;173320,2;5960,1;31778;9499;670;1710;10830;1311;399;280;359;62;33;148;148;118;6;555;14338;82,77272727;58001;2785;9097;22520;567;20835252;81104;34767,77
"3843";5002209;315263,9;46287,2;96824;88349;895;3010;23232;2406;604;906;1276;131;94;298;298;581;13;825;103498;8572,33333333;248316;12713;123698;199746;804;118581759,81;323208;149712,95
"3844";5002308;450538,6;7728;180711;19391;817;3404;25825;2501;903;551;779;204;188;521;521;520;14;785;88924;13,24774775;226761;7449;14368;25988;770;151272315,05;644897;298503,07
"3845";5002407;158582,6;107902,2;125006;232509;910;4072;75403;3513;559;1104;2072;342;231;339;339;670;22;744;193763;17933;493152;33199;450577;462390;884;241732833,89;567678;254904,29
"3846";5002605;439427,5;18338,5;36097;42719;974;3222;26634;2397;825;1006;1386;168;154;372;372;744;17;931;71818;46,81862745;214325;10586;31968;68709;858;148914115,38;327140;139979,1
"3847";5002704;575609,9;61951,2;90084;113022;1849;7161;68438;5261;1900;1584;2410;849;730;684;684;1648;272;1790;190114;260,91578947;421577;25424;129701;213753;1654;213680830,24;543262;231219,91
"3848";5002902;287177,2;18094,4;20360;24181;686;2267;26300;1924;343;708;1026;187;169;225;225;322;29;657;46895;4,53247795;131909;5430;19784;28700;624;85466332,81;158079;74225,16
