"";"Ano";"Município (Código)";"Município";"area_lavouras";"despesa_insumos";"despesa_lavouras";"despesa_terras";"CR_RECOR";"pessoal_ocupado";"qtde_maquinas";"qtde_tratores";"receita_lavouras";"uso_adubos";"uso_agrotoxicos";"uso_assistencia_tecnica";"uso_corretivos";"producao";"pib_agro";"cluster"
"5274";"2006";"5107602";"Rondonópolis - MT";85185;70016;102206;60042;141618744,459999;4812;2634;774;126781;457;382;511;391;729116;55185;2
"5275";"2006";"5107701";"Rosário Oeste - MT";6836;7474;3319;3748;11778413,52;2675;1265;413;4630;250;78;173;174;162725;10865;9
"5276";"2006";"5107743";"Santa Cruz do Xingu - MT";10412;3457;2959;2060;4741544,12;375;256;89;1530;18;7;100;17;130903;5438;4
"5277";"2006";"5107750";"Salto do Céu - MT";4606;2497;34;450;12093034,56;1111;171;75;29;19;32;108;8;54088;5972;4
"5278";"2006";"5107768";"Santa Rita do Trivelato - MT";91845;40043;58499;41027;94649141,12;404;868;324;125167;74;68;68;53;753660;46445;2
"5279";"2006";"5107776";"Santa Terezinha - MT";5860;4330;2123;1286;10983981,3;1371;143;69;1307;5;40;187;3;161462;7115;4
"5280";"2006";"5107792";"Santo Antônio do Leste - MT";99104;54411;76624;56788;18770982,67;157;814;317;163763;30;31;50;26;633022;51639;2
"5281";"2006";"5107800";"Santo Antônio de Leverger - MT";44664;710076;267502;706143;23840641,3500001;4496;1401;489;46918;247;265;675;193;350356;33321;1
"5282";"2006";"5107859";"São Félix do Araguaia - MT";23373;15537;9431;9282;40418738,08;2337;741;282;15497;57;31;668;24;898556;11572;9
"5283";"2006";"5107875";"Sapezal - MT";277118;601512;693609;604863;105684742,58;165;1762;699;433557;82;63;82;74;3124817;221971;7
"5285";"2006";"5107909";"Sinop - MT";121025;60401;88525;61249;103503587,98;2720;2081;668;122985;544;313;255;447;781995;41024;2
"5286";"2006";"5107925";"Sorriso - MT";500480;610155;745324;617484;283804777,73;2737;5658;1971;599209;762;500;638;671;3061954;208644;7
"5287";"2006";"5107941";"Tabaporã - MT";58239;240776;242985;233457;37309246,9500004;2563;661;255;54028;130;89;226;122;662705;36140;2
"5288";"2006";"5107958";"Tangará da Serra - MT";70141;63089;72953;55586;68994625,6900001;3601;1724;541;99974;242;237;365;104;749108;62357;2
"5289";"2006";"5108006";"Tapurah - MT";121030;74939;98868;77209;148556700,67;462;1391;537;156688;131;123;148;96;1041016;43790;2
"5290";"2006";"5108055";"Terra Nova do Norte - MT";6727;7898;2621;2406;84323234,1599997;4769;873;262;6027;433;338;453;410;133106;14388;9
"5291";"2006";"5108105";"Tesouro - MT";30778;19557;22548;18180;16167361,14;831;758;357;39029;28;23;174;33;272014;14581;9
"5293";"2006";"5108303";"União do Sul - MT";15983;10248;14398;9093;43907917,97;708;319;124;10437;213;32;31;211;248077;3930;4
"5294";"2006";"5108352";"Vale de São Domingos - MT";9672;2381;884;424;1367387,19;1288;83;32;5352;15;62;47;4;76029;3524;4
"5295";"2006";"5108402";"Várzea Grande - MT";931;835;623;773;6685562,77;1811;111;82;387;250;49;217;83;24559;5222;4
"5296";"2006";"5108501";"Vera - MT";91352;49294;66438;49084;53805832,42;1199;976;354;99642;153;113;300;116;785535;31381;2
"5297";"2006";"5108600";"Vila Rica - MT";96413;9045;4312;3640;79780449,6899992;3675;452;157;43665;99;249;305;46;317257;23743;9
"5299";"2006";"5108857";"Nova Marilândia - MT";6040;4220;2301;2869;19028028,43;652;399;115;2091;92;50;124;65;64264;9679;4
"5300";"2006";"5108907";"Nova Maringá - MT";66884;21271;26157;20706;48738654,74;747;617;283;38947;77;60;67;55;543162;18800;9
"5301";"2006";"5108956";"Nova Monte Verde - MT";6293;9784;568;2061;30771436,84;2162;335;187;4543;40;523;204;67;124603;12858;4
"5302";"2006";"5200050";"Abadia de Goiás - GO";1030;452;45;179;375516,27;301;134;39;1096;62;16;77;44;11944;2041;4
"5303";"2006";"5200100";"Abadiânia - GO";12571;6083;3983;2638;5582990,9;2233;501;153;6987;286;40;108;258;108762;7846;4
"5304";"2006";"5200134";"Acreúna - GO";50003;30602;32060;30428;29175088,86;714;785;303;50666;332;99;315;319;310079;42924;9
"5305";"2006";"5200159";"Adelândia - GO";531;689;88;346;2388320,57;258;44;7;212;42;17;22;10;7750;2000;4
"5306";"2006";"5200175";"Água Fria de Goiás - GO";29786;42675;60127;41234;14220489,86;1044;1114;278;51004;288;115;113;208;263236;32670;9
"5307";"2006";"5200209";"Água Limpa - GO";264;1272;87;100;2290765,25;485;121;43;105;31;10;96;7;37047;5039;4
"5308";"2006";"5200258";"Águas Lindas de Goiás - GO";257;854;230;590;257828,35;234;188;24;63;79;9;21;59;7515;337;4
"5309";"2006";"5200308";"Alexânia - GO";6186;3932;2152;1983;11586378,23;1946;547;119;2222;193;62;78;116;53575;14567;4
"5310";"2006";"5200506";"Aloândia - GO";1727;695;518;421;4085385,89;313;147;49;971;30;6;107;27;16276;2300;4
"5311";"2006";"5200555";"Alto Horizonte - GO";806;977;214;354;3751760,51;484;191;49;72;117;29;25;34;13099;3963;4
"5312";"2006";"5200605";"Alto Paraíso de Goiás - GO";6372;850;1685;616;15320710,12;805;404;89;4066;36;8;28;21;69608;6204;4
"5313";"2006";"5200803";"Alvorada do Norte - GO";1908;1214;738;628;2572418,65;1030;206;80;1027;130;6;151;8;24077;3887;4
"5314";"2006";"5200829";"Amaralina - GO";3586;4281;1167;2098;2352457,36;1926;438;142;1385;327;84;53;38;55549;8115;4
"5315";"2006";"5200852";"Americano do Brasil - GO";2359;1676;4236;2880;5586514,57;181;34;5;15;36;5;21;55;23366;6929;4
"5317";"2006";"5201108";"Anápolis - GO";8721;8919;7038;6210;37444012,22;2877;913;252;7531;704;267;276;358;166528;13741;9
"5319";"2006";"5201306";"Anicuns - GO";12868;12062;47002;16489;27066300,07;2011;243;95;29912;196;28;74;185;142993;26732;9
"5320";"2006";"5201405";"Aparecida de Goiânia - GO";326;891;155;617;2049869,58;433;81;44;126;122;32;94;80;29490;3127;4
"5321";"2006";"5201454";"Aparecida do Rio Doce - GO";1008;7057;158;5992;1808144,05;271;378;90;1048;29;13;76;17;65797;8578;4
"5322";"2006";"5201504";"Aporé - GO";5419;8698;2777;5166;15261024,05;461;975;303;11290;137;29;122;154;179082;15663;9
"5323";"2006";"5201603";"Araçu - GO";1561;2083;2369;1510;1201289,53;271;268;42;4457;68;19;73;33;30612;4610;4
"5324";"2006";"5201702";"Aragarças - GO";119;214;23;133;1864158,4;303;85;50;20;18;9;52;10;14275;2108;4
"5325";"2006";"5201801";"Aragoiânia - GO";387;1950;434;444;1237690,33;567;178;52;531;71;26;32;40;20519;3194;4
"5328";"2006";"5202502";"Aruanã - GO";4938;9537;63434;2561;6762397,97;313;688;199;10753;57;23;94;71;104458;14847;4
"5329";"2006";"5202601";"Aurilândia - GO";499;2543;428;1075;2022874,68;601;168;47;1118;40;29;20;9;35030;5439;4
"5330";"2006";"5202809";"Avelinópolis - GO";1688;1685;2357;1514;1288088,53;317;101;31;1429;41;5;14;13;19781;4790;4
"5331";"2006";"5203104";"Baliza - GO";10396;3087;2522;1222;3355783,73;1744;176;108;2744;71;33;28;13;44911;7286;4
"5332";"2006";"5203203";"Barro Alto - GO";11251;5478;15404;6724;5901911,61;433;330;120;18336;129;53;65;23;66214;10523;4
"5333";"2006";"5203302";"Bela Vista de Goiás - GO";6741;13503;3622;4445;27317064,67;3246;1398;311;3661;1136;118;612;696;307406;30043;8
"5334";"2006";"5203401";"Bom Jardim de Goiás - GO";1111;5518;1319;1854;48060097,3599999;1567;337;111;1767;68;48;546;25;57810;11920;4
"5335";"2006";"5203500";"Bom Jesus de Goiás - GO";67839;35313;45323;34052;31267109,23;675;1506;474;96762;264;242;396;70;525609;44758;2
"5336";"2006";"5203559";"Bonfinópolis - GO";858;668;435;384;496182,74;260;106;38;1001;67;38;34;31;12456;2908;4
"5337";"2006";"5203575";"Bonópolis - GO";2312;6294;1343;2474;3675211,91;805;543;197;954;165;131;144;34;91270;10311;4
"5338";"2006";"5203609";"Brazabrantes - GO";2265;19780;19493;19197;622252,2;274;117;44;1717;113;31;39;44;17668;6107;4
"5340";"2006";"5203906";"Buriti Alegre - GO";4898;4455;3461;2838;4857466,32;604;388;150;4182;63;41;92;35;521530;12289;4
"5341";"2006";"5203939";"Buriti de Goiás - GO";2321;584;168;267;1170510,3;348;43;12;307;81;25;35;8;15368;2661;4
"5342";"2006";"5203962";"Buritinópolis - GO";1221;162;122;31;444524,01;718;61;17;33;119;12;51;2;6549;1250;4
"5343";"2006";"5204003";"Cabeceiras - GO";26899;13829;21776;13481;9147806,24000001;727;672;150;25582;64;43;175;34;205531;36424;9
"5344";"2006";"5204102";"Cachoeira Alta - GO";557;7254;120;1614;14687118,24;1142;787;243;152;156;54;347;141;187146;13508;9
"5346";"2006";"5204250";"Cachoeira Dourada - GO";9239;7723;8055;7252;13389159,82;479;514;177;7501;64;49;80;50;144784;8968;4
"5347";"2006";"5204300";"Caçu - GO";2760;13204;3024;3485;17351451,55;1467;1056;295;5075;228;150;439;167;310717;17289;9
"5348";"2006";"5204409";"Caiapônia - GO";51625;129152;130316;121817;66120644,54;2726;1776;690;80893;436;111;444;306;623414;69982;2
"5349";"2006";"5204508";"Caldas Novas - GO";8467;8398;8862;5855;11502313,86;750;529;210;10511;204;84;316;108;162029;27067;9
"5350";"2006";"5204557";"Caldazinha - GO";1143;1543;105;251;7030509,88;791;337;36;105;127;30;51;59;27443;3193;4
"5351";"2006";"5204607";"Campestre de Goiás - GO";1257;1597;228;762;10808693,42;657;177;37;493;129;39;128;22;19420;4631;4
"5352";"2006";"5204656";"Campinaçu - GO";677;1179;23;153;3387412,69;1537;181;41;17;83;15;98;39;25155;5021;4
"5353";"2006";"5204706";"Campinorte - GO";2923;4447;3785;2360;11713907,39;1488;277;123;7581;152;20;117;77;72786;9417;4
"5354";"2006";"5204805";"Campo Alegre de Goiás - GO";44269;26947;34411;27208;23982145,16;578;1242;381;71078;220;82;175;168;563893;69594;2
"5355";"2006";"5204854";"Campo Limpo de Goiás - GO";1812;1995;578;937;1042419,6;647;296;53;615;172;67;36;82;20846;3608;4
"5356";"2006";"5204904";"Campos Belos - GO";928;949;1353;347;23822162,71;786;133;39;577;38;26;59;15;14448;4450;4
"5357";"2006";"5204953";"Campos Verdes - GO";683;762;95;469;7787627,08;491;91;44;11;87;14;16;21;21675;2640;4
"5358";"2006";"5205000";"Carmo do Rio Verde - GO";4041;6401;9601;5559;14414673,57;1249;348;89;9894;330;127;94;144;65559;12250;4
"5359";"2006";"5205059";"Castelândia - GO";21074;1748;13847;1275;1618976,66;213;295;68;18729;66;30;56;48;60816;11380;4
"5360";"2006";"5205109";"Catalão - GO";70366;37041;46809;34235;59654877,0700002;2935;1948;589;84414;708;318;501;400;593541;88861;2
"5361";"2006";"5205208";"Caturaí - GO";2545;2517;3390;2057;1290801,72;576;249;79;4514;140;92;62;60;46343;4665;4
"5362";"2006";"5205307";"Cavalcante - GO";15394;856;312;114;4480985,18;3675;168;70;99;46;31;69;20;19567;4348;4
"5363";"2006";"5205406";"Ceres - GO";2034;1619;898;992;9090941,36;726;295;34;1218;228;64;50;31;58047;4253;4
"5364";"2006";"5205455";"Cezarina - GO";3407;10568;12643;9000;6981735,73;740;305;100;3146;174;36;124;102;46084;5283;4
"5365";"2006";"5205471";"Chapadão do Céu - GO";107203;44186;63065;46857;89018732,98;206;1020;364;150301;107;76;91;106;699832;88921;2
"5366";"2006";"5205497";"Cidade Ocidental - GO";3634;3723;3544;3069;2722506,52;786;222;63;3365;186;23;115;135;18909;4455;4
"5367";"2006";"5205513";"Cocalzinho de Goiás - GO";8967;3591;4101;2645;8875664,45;1094;456;166;10744;133;18;78;32;79925;11071;4
"5368";"2006";"5205521";"Colinas do Sul - GO";1678;1387;262;289;1077781,92;880;271;86;82;81;16;45;11;13374;2262;4
"5369";"2006";"5205703";"Córrego do Ouro - GO";733;1899;38;319;2840196,37;718;131;29;265;130;42;45;24;35752;6658;4
"5370";"2006";"5205802";"Corumbá de Goiás - GO";4113;4387;3202;2517;3011244,66;1640;648;158;4298;485;59;55;313;96516;7740;4
"5371";"2006";"5205901";"Corumbaíba - GO";6877;7593;6561;2608;17410109,11;1101;598;207;5778;105;20;512;84;91694;15185;9
"5372";"2006";"5206206";"Cristalina - GO";142757;143990;277291;145253;148593082,9;2779;2953;962;253231;558;263;268;404;1745603;142337;7
"5373";"2006";"5206305";"Cristianópolis - GO";1426;2496;1989;1233;3568118,82;285;190;51;3563;76;35;39;31;28517;3347;4
"5374";"2006";"5206404";"Crixás - GO";12775;6955;642;1637;29693231,67;2506;763;249;796;228;112;137;61;113749;15668;4
"5375";"2006";"5206503";"Cromínia - GO";875;2747;326;727;2336467,18;552;243;67;628;162;43;128;80;24812;5021;4
"5376";"2006";"5206602";"Cumari - GO";1020;2644;783;945;1795550,51;458;400;76;1156;116;70;122;57;27777;7476;4
"5377";"2006";"5206701";"Damianópolis - GO";1318;783;949;197;205586,9;1228;98;49;227;164;41;66;2;15152;2043;4
"5378";"2006";"5206800";"Damolândia - GO";718;1582;1652;1287;678044,34;364;43;17;589;69;28;8;21;10609;2573;4
"5379";"2006";"5206909";"Davinópolis - GO";1162;1797;975;671;4668927,65;505;323;38;1018;142;48;104;56;23699;3259;4
"5380";"2006";"5207105";"Diorama - GO";527;1701;500;387;6631828,21000001;558;185;66;360;53;29;52;20;47410;5243;4
"5381";"2006";"5207253";"Doverlândia - GO";9688;16423;5177;5700;17762607,16;2074;974;348;7407;226;110;241;106;185037;22147;9
"5382";"2006";"5207352";"Edealina - GO";11575;10037;10489;8047;8203990,44000001;775;619;204;14476;180;87;219;87;96485;15820;4
"5383";"2006";"5207402";"Edéia - GO";48136;13878;19273;13499;31891285,62;826;543;266;49784;193;100;186;156;393116;36669;9
"5384";"2006";"5207501";"Estrela do Norte - GO";959;990;232;355;5644368,58;362;169;41;334;77;25;22;10;11581;2386;4
"5385";"2006";"5207535";"Faina - GO";1031;5724;176;680;13904374,01;2508;531;156;422;154;119;193;51;48935;12778;4
"5386";"2006";"5207600";"Fazenda Nova - GO";1024;2713;659;510;25794310,0700001;2129;236;78;470;158;48;186;57;57761;11223;4
"5387";"2006";"5207808";"Firminópolis - GO";1930;5417;1605;1600;4426990,22;1064;274;75;1911;244;78;89;67;72965;8746;4
"5388";"2006";"5207907";"Flores de Goiás - GO";12117;8846;13203;7465;13121382,09;4500;918;328;14726;344;75;258;139;170999;14829;9
"5389";"2006";"5208004";"Formosa - GO";22044;24477;19455;14505;62941936,42;5041;1967;486;21949;1124;179;602;595;325456;27314;8
"5390";"2006";"5208103";"Formoso - GO";1922;2610;965;1131;1740486,56;1337;483;94;1622;369;43;39;85;27776;4631;4
"5392";"2006";"5208301";"Divinópolis de Goiás - GO";1263;920;731;38;15623322,52;674;154;68;1204;43;6;136;4;14123;4342;4
"5393";"2006";"5208400";"Goianápolis - GO";2419;2211;1067;1176;4902432,15;391;437;73;2448;119;64;54;93;46756;4576;4
"5394";"2006";"5208509";"Goiandira - GO";1720;2622;1275;1213;11777990,37;563;407;72;1281;218;38;163;140;30376;5224;4
"5395";"2006";"5208608";"Goianésia - GO";27991;19230;38006;20151;47331654,0799999;1978;966;289;45986;380;111;185;119;234420;26926;9
"5396";"2006";"5208707";"Goiânia - GO";2009;7817;1132;3995;122289489,04;1137;513;178;1673;243;125;180;148;69317;15479;9
"5397";"2006";"5208806";"Goianira - GO";1484;1560;1413;913;959481,39;559;228;66;164;104;48;68;79;28754;5045;4
"5398";"2006";"5208905";"Goiás - GO";4535;13053;5354;4891;14391808,55;5102;1753;411;7224;671;203;783;190;145848;22680;9
"5399";"2006";"5209101";"Goiatuba - GO";98622;48280;96281;49519;57228721,9800001;1500;2707;898;145344;331;249;297;242;703469;65251;2
"5400";"2006";"5209150";"Gouvelândia - GO";16050;3377;2501;2083;11563052,76;309;330;90;23591;38;38;48;27;236670;14234;4
"5401";"2006";"5209200";"Guapó - GO";816;2151;191;621;2115793,92;1246;403;98;23;196;43;119;65;82921;6536;4
"5402";"2006";"5209291";"Guaraíta - GO";561;669;95;119;4058349,44;799;412;10;514;158;7;65;15;14204;2657;4
"5403";"2006";"5209408";"Guarani de Goiás - GO";1252;771;214;200;10249310,75;1728;341;198;110;152;26;138;21;33282;3893;4
"5404";"2006";"5209457";"Guarinos - GO";390;911;442;139;2393020,25;822;81;37;486;115;33;21;4;22220;2280;4
"5405";"2006";"5209606";"Heitoraí - GO";1255;1064;344;441;6686403,34000001;914;90;23;5737;176;35;109;132;27614;3040;4
"5406";"2006";"5209705";"Hidrolândia - GO";4887;6080;1870;2372;11979416,6;1405;916;213;15642;336;102;347;210;103837;17008;9
"5407";"2006";"5209804";"Hidrolina - GO";2790;2834;3659;2087;6792242,81000002;838;191;56;3311;111;23;27;38;45208;5360;4
"5408";"2006";"5209903";"Iaciara - GO";721;3861;395;628;4958531,84;1833;408;139;4631;23;14;125;5;110265;9450;4
"5409";"2006";"5209937";"Inaciolândia - GO";22792;21346;22149;20875;21442420,83;725;771;283;24687;157;126;387;20;178472;13885;9
"5410";"2006";"5209952";"Indiara - GO";10947;9151;8201;6037;19452455,51;1270;757;260;13301;187;102;272;144;164281;16629;9
"5411";"2006";"5210000";"Inhumas - GO";16653;6416;13261;5793;15706107,79;1281;823;117;13087;207;97;47;34;292624;33555;9
"5412";"2006";"5210109";"Ipameri - GO";49740;38558;43444;34435;50860699,49;1913;1994;672;68569;486;160;266;271;570648;101923;2
"5413";"2006";"5210158";"Ipiranga de Goiás - GO";4877;3192;8552;3593;1475303;1025;478;64;5215;269;51;27;90;44195;6833;4
"5414";"2006";"5210208";"Iporá - GO";1611;4263;824;1279;15522436,04;2307;926;126;865;259;162;82;40;77430;10590;4
"5415";"2006";"5210307";"Israelândia - GO";765;1747;1095;631;4100200,92;607;257;59;172;84;57;40;22;32149;4040;4
"5416";"2006";"5210406";"Itaberaí - GO";9490;12935;5133;4938;34575264,71;2540;819;234;14848;411;111;277;267;340361;43911;9
"5417";"2006";"5210562";"Itaguari - GO";805;1033;204;462;2729049,35;545;60;23;346;77;23;25;24;14193;4607;4
"5418";"2006";"5210604";"Itaguaru - GO";4223;1507;715;439;3344377,17;1043;172;35;5536;71;38;48;17;16901;4921;4
"5419";"2006";"5210802";"Itajá - GO";913;8075;280;2323;6347569,93;468;805;246;151;72;46;109;76;122939;11713;4
"5420";"2006";"5210901";"Itapaci - GO";1767;3403;690;1915;11841377,41;922;246;78;663;91;17;110;29;79980;14042;4
"5421";"2006";"5211008";"Itapirapuã - GO";484;7970;305;1490;8550529,33000002;1305;661;173;286;140;78;230;114;131448;18130;4
"5422";"2006";"5211206";"Itapuranga - GO";10529;15718;25416;15783;46161491,9899992;3780;652;164;5516;1018;254;346;461;97048;19110;9
"5423";"2006";"5211305";"Itarumã - GO";9798;14674;8271;7748;16009593,35;783;1013;311;3891;93;30;222;103;278379;21673;9
"5424";"2006";"5211404";"Itauçu - GO";3538;752;1254;302;6548143,45;739;91;26;749;27;6;21;17;39558;5441;4
"5425";"2006";"5211503";"Itumbiara - GO";47106;124437;136070;29989;53189868,0999999;2267;2619;742;79248;389;255;497;163;584479;51590;2
"5427";"2006";"5211701";"Jandaia - GO";5449;13536;60987;14487;14555017,73;1316;598;155;25331;109;61;147;55;131531;32851;9
"5428";"2006";"5211800";"Jaraguá - GO";8737;10515;4132;4165;28654847,9400001;3848;1305;304;7240;961;274;258;262;139727;21964;9
"5429";"2006";"5211909";"Jataí - GO";219410;170766;244160;185113;176417771,11;3057;4587;1638;412404;820;562;936;682;1590910;195853;7
"5430";"2006";"5212006";"Jaupaci - GO";506;1348;186;361;3570494,93;385;336;55;152;56;44;98;12;24633;3581;4
"5431";"2006";"5212055";"Jesúpolis - GO";812;668;164;233;901999,03;205;88;27;294;66;9;26;14;11910;1400;4
"5432";"2006";"5212105";"Joviânia - GO";18938;43520;45055;42592;14757237,38;416;624;192;15077;126;85;89;79;123754;15863;4
"5433";"2006";"5212204";"Jussara - GO";4242;12178;10836;7068;22447826,8100001;1389;947;311;12330;251;111;249;227;284940;34336;9
"5434";"2006";"5212253";"Lagoa Santa - GO";2435;2195;1072;405;126993,2;129;374;87;4725;28;8;24;22;19565;3343;4
"5435";"2006";"5212303";"Leopoldo de Bulhões - GO";10910;11864;7348;8625;7949816,23000001;1910;1025;219;11866;534;264;197;342;223848;25761;9
"5437";"2006";"5212600";"Mairipotaba - GO";2069;3209;1543;1523;8580769,36;408;358;101;1905;87;26;25;23;39239;5480;4
"5438";"2006";"5212709";"Mambaí - GO";992;378;1092;216;2338832,44;1114;127;16;560;188;12;81;34;7582;1649;4
"5439";"2006";"5212808";"Mara Rosa - GO";3247;7962;9574;2100;41853963,82;1876;500;166;2273;238;31;72;29;55000;10888;4
"5440";"2006";"5212907";"Marzagão - GO";730;1288;120;415;266557,65;185;115;37;497;46;14;53;24;47835;2178;4
"5441";"2006";"5212956";"Matrinchã - GO";1125;2093;580;30569;7392134,25;723;584;119;646;72;35;125;86;58055;8252;4
"5442";"2006";"5213004";"Maurilândia - GO";45896;3049;9750;2017;22451840,07;188;226;93;22708;40;25;20;14;120076;18313;4
"5443";"2006";"5213053";"Mimoso de Goiás - GO";5453;4186;3198;2588;2358900,12;753;280;96;3496;187;44;80;57;92551;5596;4
"5444";"2006";"5213087";"Minaçu - GO";3730;2606;827;535;32949437,3899999;3888;183;80;916;481;139;67;16;42462;9532;4
"5445";"2006";"5213103";"Mineiros - GO";126283;73552;93019;65708;159267801,26;2146;3117;1112;161053;457;212;604;331;1090524;102480;2
"5446";"2006";"5213400";"Moiporá - GO";379;1293;133;418;2560969,22;486;165;39;16;29;17;32;10;30403;3928;4
"5447";"2006";"5213509";"Monte Alegre de Goiás - GO";4773;2348;853;572;10048783,4;1750;523;161;315;106;40;114;31;50919;8266;4
"5448";"2006";"5213707";"Montes Claros de Goiás - GO";8618;12054;9107;5495;30490956,9700001;1622;755;271;9840;216;129;153;63;268394;26931;9
"5449";"2006";"5213756";"Montividiu - GO";118319;79244;121698;83487;96838961,3699999;663;1908;662;195026;185;136;198;152;891357;73581;2
