"";"Ano";"Município (Código)";"Município";"area_lavouras";"despesa_insumos";"despesa_lavouras";"CR_sicor";"pessoal_ocupado";"qtde_maquinas";"qtde_tratores";"receita_lavouras";"uso_adubos";"uso_agrotoxicos";"uso_assistencia_tecnica";"uso_corretivos";"producao";"pib_agro";"cluster"
"3391";"2017";"3511300";"Cedral - SP";11638,2;6595;10707;3638377,7;666;343;256;71123;106;79;191;54;74046;44158;2
"3392";"2017";"3511409";"Cerqueira César - SP";21407,6;47542;85173;25038425,73;1499;674;405;85975;224;113;209;156;141408;69419;2
"3396";"2017";"3511904";"Clementina - SP";11008,3;66605;655371;14146709,4;2570;524;373;52707;71;42;66;46;46903;18184;2
"3397";"2017";"3512001";"Colina - SP";30534,1;55370;278964;40346730,51;2454;605;397;146905;168;159;148;147;167402;97369;2
"3398";"2017";"3512100";"Colômbia - SP";50976,8;94853;257854;87304693,94;2918;796;535;284417;145;117;100;125;343168;137480;5
"3399";"2017";"3512209";"Conchal - SP";11297,6;32779;50577;21172357,06;1025;910;497;83551;318;259;70;143;91143;47050;2
"3400";"2017";"3512308";"Conchas - SP";2939,7;30962;115957;13193487,06;1283;322;240;46490;104;52;289;45;90599;46866;2
"3401";"2017";"3512407";"Cordeirópolis - SP";6395,5;30883;168966;121089995,98;555;169;131;16302;101;61;79;80;69767;57316;2
"3402";"2017";"3512506";"Coroados - SP";15939,5;15682;24687;20941935,57;1000;495;268;61390;213;146;111;189;78148;51372;2
"3405";"2017";"3512803";"Cosmópolis - SP";7131,6;6954;53785;730452,24;922;356;216;39635;108;66;43;34;45486;25497;2
"3406";"2017";"3512902";"Cosmorama - SP";18221,7;7878;9411;13303189,95;1530;413;318;64021;247;165;267;103;80825;80361;2
"3409";"2017";"3513207";"Cristais Paulista - SP";12936,2;40327;64863;78453820,22;3016;1030;604;77902;360;308;361;302;135622;71107;2
"3410";"2017";"3513306";"Cruzália - SP";9832,2;18404;28092;16022716,08;275;380;184;40905;96;93;92;75;55903;21400;2
"3413";"2017";"3513603";"Cunha - SP";3483,8;20694;2108;16316713,82;5001;342;254;3515;973;128;785;511;65904;24078;3
"3414";"2017";"3513702";"Descalvado - SP";38883,2;102563;252999;53853700,1;3031;874;603;158963;291;142;149;191;272301;145240;5
"3419";"2017";"3514106";"Dois Córregos - SP";34892,7;19539;46391;28125771,73;1881;967;632;139782;302;261;209;205;169904;117958;2
"3422";"2017";"3514403";"Dracena - SP";18702,6;18415;52525;8758502,74;1715;371;231;69407;215;134;179;124;87659;53579;2
"3423";"2017";"3514502";"Duartina - SP";2514,1;5764;8792;7725546,61;606;211;154;14870;86;54;67;58;31613;14002;2
"3424";"2017";"3514601";"Dumont - SP";8955,2;6644;23902;24107664,43;768;368;195;38061;173;168;171;147;46174;25802;2
"3425";"2017";"3514700";"Echaporã - SP";16249,2;21910;34881;29064781,06;784;434;275;83378;139;85;97;116;107348;47929;2
"3426";"2017";"3514809";"Eldorado - SP";6445;14787;36771;2848205,06;2789;288;282;86689;569;346;180;292;77144;190361;2
"3427";"2017";"3514908";"Elias Fausto - SP";7585,2;15498;16111;5956525,08;1038;415;299;44441;228;184;148;171;57833;87658;2
"3429";"2017";"3514957";"Embaúba - SP";6308,1;4995;15965;6108271,25;360;160;103;48538;49;44;46;28;39593;17250;2
"3431";"2017";"3515103";"Embu-Guaçu - SP";369,7;3837;109;793034,66;424;109;91;171;74;49;39;56;14028;1607;2
"3433";"2017";"3515152";"Engenheiro Coelho - SP";4921,1;10917;13702;6269195,61;957;430;290;28651;204;144;64;75;41812;24954;2
"3434";"2017";"3515186";"Espírito Santo do Pinhal - SP";11917,8;25341;48544;30563150,56;3032;880;592;57464;366;294;245;219;89595;68148;2
"3436";"2017";"3515202";"Estrela d'Oeste - SP";11146,5;75692;27163;16043812,17;781;385;278;25122;150;120;156;91;243398;43786;2
"3439";"2017";"3515400";"Fartura - SP";5355,5;32166;20822;44236072,93;1361;540;345;37006;354;266;236;124;88964;69148;2
"3440";"2017";"3515509";"Fernandópolis - SP";21130,4;66731;93140;34255775,29;2328;666;424;21536;247;124;221;144;228109;84319;2
"3441";"2017";"3515608";"Fernando Prestes - SP";14637,5;9270;18320;7226126,97;895;547;413;115616;274;262;200;142;110634;83410;2
"3442";"2017";"3515657";"Fernão - SP";2000,5;4631;7556;5218480,32;556;176;121;8831;123;89;150;73;15754;22042;2
"3445";"2017";"3515905";"Floreal - SP";7314,6;5091;4424;5749707,63;508;156;90;24701;100;51;137;42;46626;17948;2
"3446";"2017";"3516002";"Flórida Paulista - SP";21335,4;16165;54508;15384423,87;1328;491;300;74535;207;164;96;136;107348;53357;2
"3448";"2017";"3516200";"Franca - SP";18492,2;45592;78379;238967670,68;2725;1172;708;121157;384;230;262;302;172585;49447;5
"3450";"2017";"3516408";"Franco da Rocha - SP";263,4;790;462;26500;342;25;22;367;92;8;54;22;3180;3517;2
"3451";"2017";"3516507";"Gabriel Monteiro - SP";6241,7;4645;7156;6868512,95;580;177;121;28371;109;83;101;63;36896;15128;2
"3452";"2017";"3516606";"Gália - SP";6833,6;15640;38628;18467120,9;1307;475;324;48317;202;123;174;129;65723;30059;2
"3453";"2017";"3516705";"Garça - SP";13760,3;30467;63880;43309544,39;2479;1133;692;82334;434;384;365;309;128482;80480;3
"3454";"2017";"3516804";"Gastão Vidigal - SP";6455,5;5295;3394;6612651,02;517;169;104;37286;82;44;98;41;49085;18221;2
"3456";"2017";"3516903";"General Salgado - SP";19387,1;17923;19131;19285424,88;928;548;368;39782;161;106;109;109;85119;47375;2
"3457";"2017";"3517000";"Getulina - SP";37870,6;13044;18834;15032770,08;953;349;224;136912;118;60;97;85;160617;70842;2
"3460";"2017";"3517307";"Guaimbê - SP";7711;7409;11206;11852462,26;377;195;145;30768;46;28;23;26;48533;17627;2
"3462";"2017";"3517505";"Guapiaçu - SP";22064,7;19047;32569;9732206,77;1230;555;407;114946;213;129;98;122;242320;76303;2
"3463";"2017";"3517604";"Guapiara - SP";3476,4;20115;15889;6902774,4;2329;508;417;27138;673;630;110;390;162041;124330;2
"3465";"2017";"3517802";"Guaraçaí - SP";24967,8;13039;18185;10707677,55;1189;509;326;73565;209;180;151;123;116321;82889;2
"3466";"2017";"3517901";"Guaraci - SP";34099,7;38289;218387;88946731,18;1741;549;342;153289;124;79;85;81;165115;134588;2
"3468";"2017";"3518107";"Guarantã - SP";8746,9;47729;34035;11254268,01;1234;345;244;32054;181;128;164;126;109837;52399;2
"3470";"2017";"3518305";"Guararema - SP";521,2;4932;2275;8636720,2;806;185;180;2334;146;100;58;92;20359;34386;2
"3471";"2017";"3518404";"Guaratinguetá - SP";2099,9;13716;7553;33379437,94;1329;532;323;5747;269;153;187;176;44548;27005;2
"3473";"2017";"3518602";"Guariba - SP";20708,1;5100;17028;163949910,86;1559;264;172;90526;64;32;31;41;139364;64309;2
"3477";"2017";"3518909";"Guzolândia - SP";6477,4;7829;3499;15965802,65;638;419;225;7496;118;78;72;74;47565;15470;2
"3478";"2017";"3519006";"Herculândia - SP";19163,6;20780;26545;54189477,38;1198;596;354;91720;285;190;202;180;112977;78092;2
"3481";"2017";"3519105";"Iacanga - SP";24701;41721;129407;23766623,29;2174;531;373;143116;101;81;105;88;193114;101247;2
"3482";"2017";"3519204";"Iacri - SP";10520,5;42796;34894;15513647,92;810;361;255;36842;138;83;75;102;228749;91195;2
"3483";"2017";"3519253";"Iaras - SP";17668,7;33792;81343;12347252,47;1660;256;196;21614;179;51;148;109;219779;37425;2
"3485";"2017";"3519402";"Ibirá - SP";15225,8;8459;27224;6943756,5;896;469;297;82419;165;119;146;81;87099;49634;2
"3486";"2017";"3519501";"Ibirarema - SP";14320;33767;51708;23301609,75;354;459;231;69652;132;120;110;89;73944;37889;2
"3487";"2017";"3519600";"Ibitinga - SP";40979,5;35061;75507;46522975,11;1451;896;564;224254;215;162;224;91;250012;134036;5
"3492";"2017";"3520103";"Igarapava - SP";27503,2;17544;38152;12243516,01;1198;573;337;115176;133;101;93;82;134278;86265;2
"3494";"2017";"3520301";"Iguape - SP";3142;3642;5678;1117074,62;1283;246;213;13308;394;217;97;217;19345;88698;2
"3497";"2017";"3520442";"Ilha Solteira - SP";23665,3;14022;16058;7286310;1054;187;133;55680;135;90;111;74;147762;58503;2
"3498";"2017";"3520509";"Indaiatuba - SP";5413,8;13604;27294;4579348,47;1658;442;366;45983;275;246;188;175;58015;31705;2
"3499";"2017";"3520608";"Indiana - SP";1038;3485;2716;3485780,29;518;240;140;4038;94;46;55;52;15416;8783;2
"3500";"2017";"3520707";"Indiaporã - SP";4104,9;10740;14628;13746632,15;680;287;171;11358;126;78;113;78;48925;29248;2
"3504";"2017";"3521101";"Ipeúna - SP";5179,2;6614;18150;5553045,91;509;352;205;26497;114;79;75;90;32966;18254;2
"3509";"2017";"3521507";"Irapuã - SP";14714,5;22105;28949;22848302,84;734;401;273;102789;168;167;116;83;124861;59437;2
"3511";"2017";"3521705";"Itaberá - SP";51506,2;115096;191062;125870431,76;2705;1586;908;295743;706;656;492;378;335888;154936;5
"3512";"2017";"3521804";"Itaí - SP";48668,2;138384;248611;120498747,11;3483;1470;912;306559;381;255;279;250;409042;157797;5
"3513";"2017";"3521903";"Itajobi - SP";32505,9;19109;39294;58258286,67;1800;947;775;182705;480;446;182;201;192926;180610;5
"3514";"2017";"3522000";"Itaju - SP";11245,3;8137;12960;5249926,21;550;413;245;41137;143;116;157;69;60920;37361;2
"3515";"2017";"3522109";"Itanhaém - SP";1024,6;1007;3117;564555,98;268;48;43;8310;47;19;23;26;9421;94618;2
"3518";"2017";"3522307";"Itapetininga - SP";39792,2;140169;278025;45562848,31;6169;2372;1627;254930;886;664;335;640;592927;253556;5
"3519";"2017";"3522406";"Itapeva - SP";58645,7;177368;280148;131260213,71;4899;2013;1209;394189;849;704;503;437;652553;534353;5
"3521";"2017";"3522604";"Itapira - SP";9553,7;26414;120126;4359663,8;2879;761;569;36226;270;212;193;158;127501;74327;2
"3523";"2017";"3522703";"Itápolis - SP";68524,9;67308;166979;82242128,02;3430;1956;1260;371472;660;567;458;374;386963;245436;5
"3529";"2017";"3523305";"Itariri - SP";2696,4;3685;11081;342120,18;826;37;37;22883;184;110;52;87;23614;103423;2
"3530";"2017";"3523404";"Itatiba - SP";2541;13406;6941;8441199,41;1444;482;385;10932;210;160;132;125;41845;523254;2
"3531";"2017";"3523503";"Itatinga - SP";5751,5;160793;172723;15030746,22;1213;404;259;45449;136;92;122;99;140018;55162;2
"3533";"2017";"3523701";"Itirapuã - SP";4575,8;12872;29597;21558671,23;878;462;269;29350;147;115;125;111;42118;13844;2
"3534";"2017";"3523800";"Itobi - SP";3766,1;15580;14162;13184793,69;648;301;178;17421;85;66;61;61;23077;27209;2
"3535";"2017";"3523909";"Itu - SP";4846,2;87631;8672;6125268,26;1741;404;290;9980;138;73;142;102;204423;39412;2
"3540";"2017";"3524402";"Jacareí - SP";489,2;8951;1248;4086532,78;2993;385;271;2028;262;69;179;151;123571;24472;2
"3541";"2017";"3524501";"Jaci - SP";7017,9;2704;3666;1873837,54;416;187;135;31419;70;31;40;30;34726;39357;2
"3542";"2017";"3524600";"Jacupiranga - SP";5185,6;5567;12416;10494354,03;1443;179;177;46790;382;120;59;195;49211;180321;2
"3544";"2017";"3524808";"Jales - SP";13186,5;19891;18475;22385362,93;2313;724;534;39556;502;363;191;244;91389;60871;2
"3545";"2017";"3524907";"Jambeiro - SP";204,8;19871;61;9809583,47;386;77;51;76;48;13;71;35;35347;5643;2
"3546";"2017";"3525102";"Jardinópolis - SP";31857,7;20005;44012;62999752,69;1144;549;365;97326;206;163;153;165;291007;91834;2
"3547";"2017";"3525201";"Jarinu - SP";1265;6758;7489;2082705,16;943;406;297;9608;149;124;94;82;18967;34528;2
"3549";"2017";"3525409";"Jeriquara - SP";8747,2;14981;33373;41110915,95;444;386;251;33432;75;63;71;59;53468;29700;2
"3550";"2017";"3525508";"Joanópolis - SP";249,9;3257;932;4766115,96;592;125;110;841;77;26;69;63;20405;22943;2
"3552";"2017";"3525706";"José Bonifácio - SP";47720,9;51940;291285;33342543,63;2943;1048;674;157121;320;173;392;203;262084;149879;5
"3555";"2017";"3525904";"Jundiaí - SP";1353,6;7152;10582;35349838,71;1476;473;396;25492;309;243;157;182;26279;112983;2
"3556";"2017";"3526001";"Junqueirópolis - SP";27500,6;30834;142528;38389063,29;1895;585;370;122799;263;152;152;166;137915;73824;2
"3557";"2017";"3526100";"Juquiá - SP";4216,6;4791;12638;2943381,11;1328;154;144;29560;212;116;80;117;26748;117389;2
"3560";"2017";"3526407";"Laranjal Paulista - SP";12129,9;16357;19844;23386459,51;1119;576;396;22969;153;96;118;88;116420;36781;2
"3561";"2017";"3526506";"Lavínia - SP";12332,6;10763;9988;18168505,16;898;313;180;58654;135;135;60;63;81958;53617;2
"3563";"2017";"3526704";"Leme - SP";24295,9;38336;58142;11716277,47;1904;870;500;83938;237;204;104;181;170881;85596;2
"3564";"2017";"3526803";"Lençóis Paulista - SP";50675,5;72548;269552;81186786,54;2539;801;544;209071;234;99;85;128;285710;130585;5
"3565";"2017";"3526902";"Limeira - SP";18100,5;26887;85737;30668218,82;3227;1633;1066;94778;711;547;339;378;110487;88103;3
"3566";"2017";"3527009";"Lindóia - SP";261,9;4592;988;569947,3;220;34;30;1494;35;18;20;25;3299;5770;2
"3567";"2017";"3527108";"Lins - SP";20173,1;20112;187985;38761536,54;2131;473;325;29173;93;54;63;85;72386;95964;2
"3568";"2017";"3527207";"Lorena - SP";1402,6;11499;1044;9787455,84;675;158;102;549;135;88;102;113;30110;8974;2
"3570";"2017";"3527306";"Louveira - SP";523,9;4934;8721;3542720,6;643;118;117;13999;117;110;72;59;31229;25611;2
"3571";"2017";"3527405";"Lucélia - SP";9983,6;20972;24332;11559839,6;1799;288;204;34038;218;150;142;96;59882;28147;2
"3572";"2017";"3527504";"Lucianópolis - SP";5542;13748;28601;8071749,11;954;250;171;49886;73;46;21;63;67605;17101;2
"3575";"2017";"3527801";"Lupércio - SP";5002,6;9807;17256;6285822,73;612;193;124;14888;121;77;91;84;24859;10244;2
"3577";"2017";"3528007";"Macatuba - SP";16225,9;17350;50981;24905435,44;558;201;130;75532;58;30;44;31;79933;48595;2
"3578";"2017";"3528106";"Macaubal - SP";10910,7;5916;4243;7839537,91;866;238;180;32848;152;59;239;132;52046;38413;2
"3579";"2017";"3528205";"Macedônia - SP";13683;13658;28110;13392381,62;725;308;200;15515;131;75;124;71;77013;29695;2
"3580";"2017";"3528304";"Magda - SP";18856,3;502760;512217;2669807,94;583;189;119;81604;78;39;78;43;104384;42217;5
"3583";"2017";"3528601";"Manduri - SP";7136,9;11983;20512;8690927,38;630;354;228;29164;141;113;30;95;38075;42919;2
"3584";"2017";"3528700";"Marabá Paulista - SP";13610,5;23138;36658;13500419,88;1341;337;207;25487;119;91;241;94;70196;58935;2
"3586";"2017";"3528858";"Marapoama - SP";7132,1;20984;141582;6313773,07;1011;270;207;39585;121;123;90;53;41569;30412;2
"3587";"2017";"3528908";"Mariápolis - SP";907,1;3824;2278;7135878,66;808;244;137;4155;119;57;47;74;22581;20534;2
"3588";"2017";"3529005";"Marília - SP";23864,3;37354;41355;139375717,61;2778;1359;824;111590;532;277;491;385;213441;71297;5
"3589";"2017";"3529104";"Marinópolis - SP";1122;3674;5031;5018745,84;335;160;122;6361;114;98;16;50;12292;7776;2
"3590";"2017";"3529203";"Martinópolis - SP";48430,6;62906;144402;29075918,32;2748;704;404;63363;212;70;284;170;269376;54788;2
"3591";"2017";"3529302";"Matão - SP";29769,5;36927;130266;72717234,33;2027;398;291;184859;132;102;124;105;237872;76076;2
"3593";"2017";"3529500";"Mendonça - SP";6471,5;3508;3812;4056548,8;726;234;156;14332;138;78;114;66;20140;27466;2
"3594";"2017";"3529609";"Meridiano - SP";10887,7;52114;143358;6838627,97;1909;331;234;16282;95;63;100;42;153209;28192;2
"3598";"2017";"3529906";"Miracatu - SP";8465,6;8416;23265;2459609,5;2148;93;86;43182;501;305;142;158;50920;80014;2
"3599";"2017";"3530003";"Mira Estrela - SP";5030,7;6056;5433;5630935,11;504;249;140;2366;90;62;144;54;31099;20721;2
"3600";"2017";"3530102";"Mirandópolis - SP";22288,1;17310;14898;34767500,09;3042;898;642;97834;487;382;226;238;149925;91548;2
"3601";"2017";"3530201";"Mirante do Paranapanema - SP";30211,9;45796;176976;29746853,11;7560;1389;769;93348;822;687;1269;607;162997;80546;3
"3602";"2017";"3530300";"Mirassol - SP";8201,8;8489;6433;11672045,67;982;378;241;34520;168;113;153;122;55770;42503;2
"3603";"2017";"3530409";"Mirassolândia - SP";6801,2;12176;4194;8799607,74;591;192;137;24095;80;55;73;59;56871;48147;2
"3604";"2017";"3530508";"Mococa - SP";31641,7;81801;219510;55270966,84;3900;1044;693;56843;283;158;207;192;221836;154306;5
"3605";"2017";"3530607";"Mogi das Cruzes - SP";3614,6;45352;8863;47734358,58;5994;1425;1329;12969;1124;865;392;851;245555;341253;3
"3606";"2017";"3530706";"Mogi Guaçu - SP";33289,4;127137;159836;38042188,46;5178;1476;1048;217626;394;333;266;328;391333;197938;5
"3607";"2017";"3530805";"Mogi Mirim - SP";20662,3;58294;87029;29373520,72;3183;1717;1082;107502;534;429;402;364;257199;183591;5
"3609";"2017";"3531001";"Monções - SP";3734,1;17099;165351;1848227,91;1357;179;128;26655;65;32;36;30;28589;7588;2
"3611";"2017";"3531209";"Monte Alegre do Sul - SP";702,9;2791;2769;1201894,31;554;141;134;4503;110;86;84;65;14076;40090;2
"3612";"2017";"3531308";"Monte Alto - SP";19551,1;53143;211141;30948078,99;3479;1450;976;115794;403;391;331;258;122576;164574;5
"3613";"2017";"3531407";"Monte Aprazível - SP";30667,8;14995;35100;23123483,13;2043;878;596;108478;361;312;171;253;140445;84579;2
"3614";"2017";"3531506";"Monte Azul Paulista - SP";20039,3;29801;65884;31574701,4;1169;596;357;147635;190;171;152;128;144497;51760;2
"3615";"2017";"3531605";"Monte Castelo - SP";12185,1;8741;21311;7064658,85;1386;239;141;29273;151;120;122;65;61901;36642;2
"3616";"2017";"3531704";"Monteiro Lobato - SP";90,6;2178;207;1067994,95;340;67;44;623;81;12;56;42;6073;3179;2
"3618";"2017";"3531902";"Morro Agudo - SP";99396,6;93805;257378;67307893,34;7519;1642;1042;299303;169;148;123;125;506284;283031;5
"3619";"2017";"3532009";"Morungaba - SP";820,9;2968;2261;23810951,87;608;197;145;2283;78;36;63;47;14395;18820;2
"3620";"2017";"3532058";"Motuca - SP";9138,1;1148;1228;15103912,05;559;74;59;3607;152;92;166;82;41375;33619;2
"3621";"2017";"3532108";"Murutinga do Sul - SP";9037,5;5213;4280;2362226,59;1199;310;201;29042;295;204;250;200;47539;11239;2
"3624";"2017";"3532306";"Natividade da Serra - SP";1166,6;9130;1331;5278006;1550;182;154;3651;297;50;258;159;29732;9457;2
"3625";"2017";"3532405";"Nazaré Paulista - SP";169,1;1630;61;859222,68;830;57;56;300;87;34;41;44;27080;15136;2
"3626";"2017";"3532504";"Neves Paulista - SP";14049,4;7118;12106;12680642,21;1000;347;225;61128;134;113;86;89;69140;36940;2
"3627";"2017";"3532603";"Nhandeara - SP";19103,7;7852;8950;10553063,41;1411;466;312;67553;198;76;106;120;101768;63708;2
"3629";"2017";"3532801";"Nova Aliança - SP";11499,9;4087;5406;6821617,78;518;246;160;55081;114;56;89;73;65653;46190;2
"3631";"2017";"3532843";"Nova Canaã Paulista - SP";2235,5;3057;3367;2864228,51;1021;157;126;6518;124;124;122;52;19873;12216;2
"3632";"2017";"3532868";"Nova Castilho - SP";4658;4610;3972;9875322,41;276;168;95;14598;60;41;22;52;25828;17955;2
"3634";"2017";"3533007";"Nova Granada - SP";21864,6;30803;19123;25057865,44;1488;544;357;39856;219;92;185;145;313389;123632;2
"3635";"2017";"3533106";"Nova Guataporanga - SP";1456,7;727;1435;758908,69;655;71;34;4174;42;30;33;23;5811;3918;2
"3637";"2017";"3533254";"Novais - SP";6830,5;4855;19905;4906083,79;427;196;138;36362;74;65;56;55;34318;14979;2
"3639";"2017";"3533403";"Nova Odessa - SP";238,7;1124;846;13446728,17;137;55;34;1049;24;12;9;16;3717;14112;2
"3640";"2017";"3533502";"Novo Horizonte - SP";50981,6;141392;932609;60328628,81;5854;1518;960;302282;485;391;313;311;360668;160970;5
"3641";"2017";"3533601";"Nuporanga - SP";22363,8;19961;43408;42983209,48;808;592;358;93106;158;156;104;113;133059;84262;2
"3642";"2017";"3533700";"Ocauçu - SP";10592,5;11341;18367;11924738,6;1169;374;241;56783;196;144;173;158;62409;63196;2
"3644";"2017";"3533908";"Olímpia - SP";52749,1;109386;645139;72575725,5;4938;1470;964;277321;415;355;278;273;276013;141583;5
"3645";"2017";"3534005";"Onda Verde - SP";10213,3;9611;50277;7142040,67;928;184;140;22576;38;32;49;26;71376;32984;2
"3650";"2017";"3534500";"Oscar Bressane - SP";2145,1;4357;4266;9516269,72;416;146;99;10469;66;25;47;59;23019;33078;2
"3651";"2017";"3534609";"Osvaldo Cruz - SP";5129,1;14391;12644;12882159,41;1783;413;313;17586;349;241;218;188;48815;33975;2
"3653";"2017";"3534757";"Ouroeste - SP";10679,8;47680;244789;4874215,84;2686;429;264;24898;120;59;96;89;42830;41575;2
"3654";"2017";"3534807";"Ouro Verde - SP";13670;24816;76422;7534738,41;987;199;98;63907;72;42;55;50;78513;29974;2
"3655";"2017";"3534906";"Pacaembu - SP";13090,3;30058;119104;26958821,49;1046;277;210;53624;237;211;48;136;76969;29319;2
"3656";"2017";"3535002";"Palestina - SP";35473,6;106885;353935;47408205,73;2768;710;505;136995;222;182;185;124;176018;140022;5
"3658";"2017";"3535200";"Palmeira d'Oeste - SP";4910,2;15415;15797;21303972,56;1713;651;552;21958;483;352;142;289;47965;37932;2
"3659";"2017";"3535309";"Palmital - SP";41562,7;60754;109223;57638395,88;1875;1458;755;161335;363;356;331;315;193680;103404;5
"3661";"2017";"3535507";"Paraguaçu Paulista - SP";70494,4;29619;631433;98933622,56;6578;1129;748;308252;258;114;109;170;342204;166004;5
"3662";"2017";"3535606";"Paraibuna - SP";943,6;7102;937;9921982,83;1150;260;187;1363;180;37;191;115;36933;9688;2
"3663";"2017";"3535705";"Paraíso - SP";10203,2;31008;210128;7052487,94;1263;200;143;58593;62;57;54;44;55488;35926;2
"3664";"2017";"3535804";"Paranapanema - SP";31365,3;117530;176695;385140294,79;3586;1210;791;234006;348;275;268;227;371222;131303;5
