,municipio,ano,produto,tipo_agricultura,despesas_custeio,despesas_extrativista,outras_despesas,juros,renda_fatores,produtividade_media,despesas_pos_colheita
2101,cristalina,2017,ALHO,agricultura empresarial,42901.3,,9561.07,1187.33,1878.29,16000,
2102,cristalina,2018,ALHO,agricultura empresarial,47349.43,,6639.47,1241.74,1709.88,16000,
2103,cristalina,2019,ALHO,agricultura empresarial,50681.89,,10514.1,1298.65,1474.39,16000,
2104,cristalina,2020,ALHO,agricultura empresarial,101792.77999999998,,13053.0,1829.08,337.97,Ex-Post,
2105,cristalina,2021,ALHO,agricultura empresarial,133762.32,,15303.85,6438.33,444.99,Ex-Post,
2106,cristalina,2022,ALHO,agricultura empresarial,147338.29,,17544.75,11841.18,4654.3099999999995,Ex-Post,
2107,sao gotardo,2017,ALHO,agricultura empresarial,65476.42,,9770.7,1873.41,3158.91,16000,
2108,sao gotardo,2018,ALHO,agricultura empresarial,64140.29,,8728.45,1660.56,3320.23,16000,
2109,sao gotardo,2019,ALHO,agricultura empresarial,67323.31,,9738.77,1760.89,2273.38,Ex-Post,
2110,sao gotardo,2020,ALHO,agricultura empresarial,73910.12,,9754.26,837.16,817.91,Ex-Post,
2111,sao gotardo,2021,ALHO,agricultura empresarial,98121.56999999999,,12062.5,2583.89,1455.99,Ex-Post,
2112,sao gotardo,2022,ALHO,agricultura empresarial,173771.11000000002,,,7420.559130670279,14045.279999999999,16500,8227.75
2113,flores da cunha,2016,ALHO,agricultura familiar,41878.31,,,680.0853066135935,868.97,10000,4693.92
2114,flores da cunha,2017,ALHO,agricultura familiar,41910.58,,,633.5594478782634,,10000,4695.53
2115,flores da cunha,2018,ALHO,agricultura familiar,45311.53,,3270.58,733.8,1192.81,10000,
2116,flores da cunha,2019,ALHO,agricultura familiar,49726.6,,3991.33,827.35,955.29,10000,
2117,flores da cunha,2020,ALHO,agricultura familiar,55490.51,,5124.53,969.12,981.29,10000,
2118,flores da cunha,2021,ALHO,agricultura familiar,72271.35,,7113.57,1611.82,459.88,Ex-Ant,
2119,flores da cunha,2022,ALHO,agricultura familiar,66220.35,,8311.02,2192.76,2061.67,Ex-Ant,
2120,frei rogerio,2016,ALHO,agricultura familiar,34829.08,,,627.3854168998181,,9000,2783.37
2121,frei rogerio,2017,ALHO,agricultura familiar,38833.43,,,487.8075407285252,,9000,2903.5
2122,frei rogerio,2018,ALHO,agricultura familiar,45202.39000000001,,,423.2845437379996,1394.54,9000,2698.5699999999997
2123,frei rogerio,2019,ALHO,agricultura familiar,46975.16,,2900.39,511.05,1174.23,9000,
2124,frei rogerio,2020,ALHO,agricultura familiar,67999.05,,3811.85,1009.22,1621.47,9000,
2125,frei rogerio,2021,ALHO,agricultura familiar,93045.28,,4208.860000000001,1774.93,929.59,Ex-Post,
2126,frei rogerio,2022,ALHO,agricultura familiar,88548.10999999999,,4210.42,2345.17,3100.7799999999997,Ex-Post,
2127,guaratingueta,2014,LEITE,agricultura familiar,143501.6002875,,,4305.048008625,61004.78,,
2128,guaratingueta,2015,LEITE,agricultura familiar,151458.3522375,,,4543.750567124999,65819.486,,
2129,guaratingueta,2016,LEITE,agricultura familiar,166493.16153749998,,,4994.794846124999,77244.625,,
2130,guaratingueta,2017,LEITE,agricultura familiar,174006.790125,,,5220.2037037499995,81225.65,,
2131,guaratingueta,2018,LEITE,agricultura familiar,172956.40627125,,,3891.5191411031246,75249.95803000001,,
2132,s. j. r. preto,2019,LEITE,agricultura familiar,102303.474,,,1278.793425,31509.0,,
2133,s. j. r. preto,2020,LEITE,agricultura familiar,109424.65800000002,,,1641.3698700000002,16585.594,,
2134,s. j. r. preto,2021,LEITE,agricultura familiar,152795.895,,,2100.94355625,22084.296,,
2135,s. j. r. preto,2022,LEITE,agricultura familiar,186235.49699999997,,,2793.5324549999996,55506.186,,
2136,s. j. r. preto,2023,LEITE,agricultura familiar,186779.03999999998,,,4669.476,122748.97751999999,,
2137,mococa,2014,LEITE,agricultura familiar,217727.06563124998,,,6531.811968937499,50558.08,,
2138,mococa,2015,LEITE,agricultura familiar,227072.3072625,,,6812.169217874999,56201.68,,
2139,mococa,2016,LEITE,agricultura familiar,248937.8012625,,,7468.134037874999,66994.68,,
2140,mococa,2017,LEITE,agricultura familiar,257685.9366375,,,7730.578099125,69958.92,,
2141,mococa,2018,LEITE,agricultura familiar,251842.13053124998,,,5666.447936953125,59514.36,,
2142,itapetininga,2019,LEITE,agricultura familiar,217508.4865140496,,,2718.8560814256202,65208.0,,
2143,itapetininga,2020,LEITE,agricultura familiar,239216.83117500003,,,3588.2524676250005,43746.426,,
2144,itapetininga,2021,LEITE,agricultura familiar,272636.1894375,,,3748.7476047656255,41515.8774,,
2145,itapetininga,2022,LEITE,agricultura familiar,345693.0264375,,,5185.3953965625005,76385.3804,,
2146,itapetininga,2023,LEITE,agricultura familiar,363880.6190250001,,,9097.015475625003,117534.60603,,
2147,cunha,2023,LEITE,agricultura familiar,97577.54265000002,,,3995.800371517501,36696.997950000004,,
2148,cerro azul,2018,TANGERINA,agricultura familiar,12935.28,,1006.77,678.3350102185925,91.28729127341028,32000,
2149,cerro azul,2019,TANGERINA,agricultura familiar,12942.78,,1007.14,424.71867611598975,109.0830550312137,32000,
2150,cerro azul,2020,TANGERINA,agricultura familiar,12782.599999999999,,1023.13,416.21765759159797,57.17641835552608,32000,
2151,cerro azul,2021,TANGERINA,agricultura familiar,14477.07,,1203.85,396.95671771795975,93.36179261754647,32000,
2152,cerro azul,2022,TANGERINA,agricultura familiar,23765.91,,2028.3,277.66,1006.9599999999999,Ex-Post,
2153,montenegro,2008,TANGERINA,agricultura familiar,4063.76,,,144.17325098702776,372.82,14940,200.45
2154,montenegro,2009,TANGERINA,agricultura familiar,4070.65,,,72.49490236290356,563.7189484322494,14940,214.77
2155,montenegro,2010,TANGERINA,agricultura familiar,4076.53,,,71.57724998873498,520.6,14940,214.77
2156,montenegro,2011,TANGERINA,agricultura familiar,5174.57,,,91.93536178644604,615.5,14940,0.0
2157,montenegro,2012,TANGERINA,agricultura familiar,5017.51,,,86.75135924563634,615.33,14940,0.0
2158,montenegro,2013,TANGERINA,agricultura familiar,5419.28,,,90.52018967652313,627.34,14940,439.85
2159,montenegro,2014,TANGERINA,agricultura familiar,5736.19,,,105.24176434504042,636.32,14940,286.36
2160,montenegro,2015,TANGERINA,agricultura familiar,6088.34,,,69.36787881321536,653.73,14940,286.36
2161,montenegro,2016,TANGERINA,agricultura familiar,9115.769999999999,,,131.02673409449096,,20000,257.6
2162,montenegro,2017,TANGERINA,agricultura familiar,8987.2,,,119.63138990438677,,20000,276.0
2163,montenegro,2018,TANGERINA,agricultura familiar,8763.54,,550.41,223.06,1868.09,20000,
2164,montenegro,2019,TANGERINA,agricultura familiar,9036.75,,646.1,229.94,1436.96,20000,
2165,montenegro,2020,TANGERINA,agricultura familiar,9104.79,,1012.02,134.11,1450.09,20000,
2166,montenegro,2021,TANGERINA,agricultura familiar,11423.67,,967.71,81.14,434.23,Ex-Ant,
2167,montenegro,2022,TANGERINA,agricultura familiar,16079.3,,1051.13,298.64,3314.3199999999997,Ex-Ant,
2168,campo formoso,2011,SISAL,agricultura empresarial,1974.6468949293771,,,25.66809268387545,31.37,1840,55.2
2169,campo formoso,2012,SISAL,agricultura empresarial,2071.776894929377,,,19.561663023982234,33.03,1840,99.64
2170,campo formoso,2013,SISAL,agricultura empresarial,2399.653194097455,,,28.14845732455089,33.03,1840,111.06
2171,campo formoso,2014,SISAL,agricultura empresarial,2731.7012926594016,,,37.116841621400965,33.03,1840,111.91
2172,campo formoso,2015,SISAL,agricultura empresarial,1687.3899999999999,,,49.91284583172025,92.15,1839.9999999999998,185.32999999999998
2173,campo formoso,2016,SISAL,agricultura empresarial,2139.0,,,62.08330806325817,38.95,1840,173.7
2174,campo formoso,2017,SISAL,agricultura empresarial,3456.12,,,33.44272364814955,348.6,1850,218.57
2175,campo formoso,2018,SISAL,agricultura empresarial,4699.25,,243.66,31.81,141.58,1850,
2176,campo formoso,2019,SISAL,agricultura empresarial,4107.98,,212.04,27.79,111.06,1850,
2177,campo formoso,2020,SISAL,agricultura empresarial,4651.47,,243.6,16.62,107.98,1850,
2178,campo formoso,2021,SISAL,agricultura empresarial,4531.77,,251.10999999999999,7.5,29.58,Ex-Ant,
2179,campo formoso,2022,SISAL,agricultura empresarial,6136.5199999999995,,324.78999999999996,54.72,80.29,Ex-Ant,
2180,campo formoso,2023,SISAL,agricultura empresarial,5242.5,,482.78999999999996,239.36137972932735,0.0,1954.9999999999998,
2181,valente,2011,SISAL,agricultura empresarial,2443.001100000001,,,35.68878667655848,90.96,1840,73.6
2182,valente,2012,SISAL,agricultura empresarial,2881.9960890848806,,,26.667320388686967,91.41,1840,121.84
2183,valente,2013,SISAL,agricultura empresarial,3099.7829400346136,,,38.84119773675041,91.41,1840,129.46
2184,valente,2014,SISAL,agricultura empresarial,3322.3940848592356,,,50.098743608227146,91.41,1840,130.31
2185,valente,2015,SISAL,agricultura empresarial,2383.96,,,72.99806377915894,95.38,1840,203.73
2186,valente,2016,SISAL,agricultura empresarial,2541.73,,,80.58330256194616,105.46,1840,210.5
2187,valente,2017,SISAL,agricultura empresarial,3539.38,,,34.24837888319491,341.25,1850,233.83
2188,valente,2018,SISAL,agricultura empresarial,4307.0,,231.89,29.2,364.05,1850,
2189,valente,2019,SISAL,agricultura empresarial,3811.98,,203.16,25.84,277.65,1850,
2190,valente,2020,SISAL,agricultura empresarial,4267.55,,232.09,15.28,277.65,1850,
2191,valente,2021,SISAL,agricultura empresarial,4573.4,,252.35999999999999,7.58,80.27,Ex-Ant,
2192,valente,2022,SISAL,agricultura empresarial,5692.34,,311.46000000000004,50.85,232.19,Ex-Ant,
2193,valente,2023,SISAL,agricultura empresarial,4224.44,,192.97,55.0302667893329,0.0,1380,
2194,brasilia,2012,TRIGO,agricultura empresarial,2594.18,,,73.19109962338048,473.99,6000,343.77
2195,brasilia,2013,TRIGO,agricultura empresarial,2862.08,,,93.12831288733419,477.53999999999996,6000,372.83000000000004
2196,brasilia,2014,TRIGO,agricultura empresarial,2735.49,,457.41,79.44,616.54,6000,
2197,brasilia,2015,TRIGO,agricultura empresarial,3380.16,,515.44,123.9,691.08,6000,
2198,brasilia,2016,TRIGO,agricultura empresarial,3449.57,,541.99,126.45,737.27,6000,
2199,brasilia,2017,TRIGO,agricultura empresarial,3193.26,,468.23,120.62,1042.19,6000,
2200,brasilia,2018,TRIGO,agricultura empresarial,3793.39,,489.33,133.87,1056.62,6000,
2201,brasilia,2019,TRIGO,agricultura empresarial,4418.98,,539.96,140.05,802.25,6000,
2202,brasilia,2020,TRIGO,agricultura empresarial,4372.34,,543.06,119.0,805.22,6000,
2203,brasilia,2021,TRIGO,agricultura empresarial,6557.87,,702.99,112.74,284.73,Ex-Ant,
2204,brasilia,2-03,TRIGO,agricultura empresarial,10723.25,,1104.9299999999998,342.16,1156.1799999999998,Ex-Ant,
2205,brasilia,2-11,TRIGO,agricultura empresarial,10875.66,,1100.27,504.25,2224.55,Ex-Post,
2206,brasilia,3-03,TRIGO,agricultura empresarial,9078.350000000002,,1069.82,416.28,2396.91,Ex-Ant,
2207,sao gotardo,2009,TRIGO,agricultura empresarial,1953.93,,,52.0,489.98,5100,120.43
2208,sao gotardo,2010,TRIGO,agricultura empresarial,1846.28,,,46.56,490.9,5100,118.33
2209,sao gotardo,2011,TRIGO,agricultura empresarial,1988.55,,,54.03,512.09,5100,122.39
2210,sao gotardo,2013,TRIGO,agricultura empresarial,2197.2,,,62.9,517.89,5100,137.17
2211,sao gotardo,2016,TRIGO,agricultura empresarial,2976.72,,374.64,88.33,1866.43,5100,
2212,sao gotardo,2017,TRIGO,agricultura empresarial,2966.87,,377.98,87.38,2108.15,5100,
2213,sao gotardo,2018,TRIGO,agricultura empresarial,2986.61,,438.99,86.22,2280.82,5100,
2214,sao gotardo,2019,TRIGO,agricultura empresarial,3296.65,,417.96,92.22,1754.59,5100,
2215,sao gotardo,2020,TRIGO,agricultura empresarial,3409.7,,430.84000000000003,59.35,1753.8200000000002,Ex-Ant,
2216,sao gotardo,2021,TRIGO,agricultura empresarial,4130.68,,524.13,39.28,567.26,Ex-Ant,
2217,sao gotardo,2-03,TRIGO,agricultura empresarial,6517.71,,1186.38,215.72,2249.64,Ex-Ant,
2218,sao gotardo,2-11,TRIGO,agricultura empresarial,6079.0599999999995,,1068.72,283.04,4262.93,Ex-Post,
2219,sao gotardo,3-03,TRIGO,agricultura empresarial,5448.650000000001,,1120.96,255.37,5478.47,Ex-Ant,
2220,laguna carapa,2016,TRIGO,agricultura empresarial,1159.14,,186.86,44.62,569.22,2300,
2221,laguna carapa,2017,TRIGO,agricultura empresarial,1105.96,,170.05,42.37,608.76,2300,
2222,laguna carapa,2018,TRIGO,agricultura empresarial,1103.51,,186.99,41.69,553.01,2300,
2223,laguna carapa,2019,TRIGO,agricultura empresarial,1140.79,,182.79,42.52,530.65,2300,
2224,laguna carapa,2020,TRIGO,agricultura empresarial,1205.45,,189.25,26.46,576.64,2300,
2225,laguna carapa,2021,TRIGO,agricultura empresarial,1220.62,,207.71,14.03,157.95,Ex-Ant,
2226,laguna carapa,2-03,TRIGO,agricultura empresarial,2737.3800000000006,,720.52,137.98,580.59,Ex-Ant,
2227,laguna carapa,2-11,TRIGO,agricultura empresarial,2132.57,,611.0,162.83,1169.47,Ex-Post,
2228,laguna carapa,3-03,TRIGO,agricultura empresarial,1991.2599999999998,,589.94,152.24,1181.82,Ex-Ant,
2229,toledo,1998,TRIGO,agricultura empresarial,246.83,,,11.644907625258869,101.8,2300,41.53
2230,toledo,1999,TRIGO,agricultura empresarial,340.48,,,14.34,117.54,2300,45.73
2231,toledo,2000,TRIGO,agricultura empresarial,350.05,,,14.76,101.75580000000001,2300,49.27
2232,toledo,2001,TRIGO,agricultura empresarial,376.62,,,14.03,111.1958,2400,60.93
2233,toledo,2002,TRIGO,agricultura empresarial,379.59,,73.32,16.84,121.65,2000,
2234,toledo,2003,TRIGO,agricultura empresarial,554.54,,111.5,28.54,196.64,2250,
2235,toledo,2004,TRIGO,agricultura empresarial,639.5,,121.55,25.3,208.86,2250,
2236,ubirata,2005,TRIGO,agricultura empresarial,654.16,,125.26,25.88,230.0597,2250,
2237,ubirata,2006,TRIGO,agricultura empresarial,573.75,,133.04,22.02,254.79,2250,
2238,ubirata,2007,TRIGO,agricultura empresarial,573.11,,131.47,19.42,260.55,2250,
2239,ubirata,2008,TRIGO,agricultura empresarial,890.24,,,28.205767587824347,221.99,2250,114.44
2240,ubirata,2009,TRIGO,agricultura empresarial,905.74,,,28.142429197504708,222.04,2250,153.49
2241,ubirata,2010,TRIGO,agricultura empresarial,774.11,,,23.367921664726005,224.9,2250,141.12
2242,ubirata,2011,TRIGO,agricultura empresarial,673.75,,154.31,21.36,263.63,,
2243,ubirata,2012,TRIGO,agricultura empresarial,864.52,,157.82,22.32,244.6,,
2244,ubirata,2013,TRIGO,agricultura empresarial,1139.24,,,41.34063464249743,734.5,2500,151.82999999999998
2245,ubirata,2014,TRIGO,agricultura empresarial,1275.59,,259.07,36.26,735.57,2500,
2246,ubirata,2015,TRIGO,agricultura empresarial,1249.24,,260.69,41.59,741.91,2500,
2247,ubirata,2016,TRIGO,agricultura empresarial,1236.74,,263.18,41.25,1010.87,2500,
2248,ubirata,2017,TRIGO,agricultura empresarial,1139.36,,248.55,39.36,1087.88,2500,
2249,ubirata,2018,TRIGO,agricultura empresarial,1137.32,,274.86,37.85,1240.19,2500,
2250,ubirata,2019,TRIGO,agricultura empresarial,1504.42,,297.23,62.03,1008.93,3000,
2251,ubirata,2020,TRIGO,agricultura empresarial,1854.3,,339.11,76.38,978.06,Ex-Ant,
2252,ubirata,2021,TRIGO,agricultura empresarial,2446.02,,426.96999999999997,72.56,295.5,Ex-Ant,
2253,ubirata,2-03,TRIGO,agricultura empresarial,4213.4800000000005,,679.28,192.6,1321.9900000000002,Ex-Ant,
2254,ubirata,2-11,TRIGO,agricultura empresarial,3794.04,,630.21,262.7,3591.3700000000003,Ex-Post,
2255,ubirata,3-03,TRIGO,agricultura empresarial,3247.12,,562.97,228.12,3873.67,Ex-Ant,
2256,londrina,1999,TRIGO,agricultura empresarial,380.72,,,20.71,110.356,2400,49.3
2257,londrina,2000,TRIGO,agricultura empresarial,395.3,,,20.56,123.39,2800,105.33
2258,londrina,2001,TRIGO,agricultura empresarial,399.94,,,20.55,123.39,2800,105.75
2259,londrina,2002,TRIGO,agricultura empresarial,576.57,,110.63,32.4,114.68,3000,
2260,londrina,2003,TRIGO,agricultura empresarial,890.03,,163.88,67.15,183.11,3200,
2261,londrina,2004,TRIGO,agricultura empresarial,1045.27,,197.14,58.55,213.2097,3200,
2262,londrina,2005,TRIGO,agricultura empresarial,900.17,,183.2,54.15,211.5197,3200,
2263,londrina,2006,TRIGO,agricultura empresarial,822.37,,175.74,50.76,244.67,3200,
2264,londrina,2007,TRIGO,agricultura empresarial,795.39,,142.42,39.07,250.22,3200,
2265,londrina,2008,TRIGO,agricultura empresarial,1067.05,,,31.079261906821564,184.52,2500,168.86
2266,londrina,2009,TRIGO,agricultura empresarial,1082.52,,,34.537348858245274,294.36,2600,200.89
2267,londrina,2010,TRIGO,agricultura empresarial,972.31,,,29.571928420328078,296.16,2600,188.12
2268,londrina,2011,TRIGO,agricultura empresarial,987.53,,222.89,38.43,369.34,,
2269,londrina,2012,TRIGO,agricultura empresarial,1077.19,,253.58,31.03,332.96,,
2270,londrina,2013,TRIGO,agricultura empresarial,1206.64,,280.83,31.26,186.71,2600,
2271,londrina,2014,TRIGO,agricultura empresarial,1352.66,,194.41,40.05,573.28,2600,
2272,londrina,2015,TRIGO,agricultura empresarial,1379.02,,199.67,41.9,670.85,2600,
2273,londrina,2016,TRIGO,agricultura empresarial,1382.07,,190.19,42.01,716.35,2600,
2274,londrina,2017,TRIGO,agricultura empresarial,1382.11,,201.12,42.25,789.57,2600,
2275,londrina,2018,TRIGO,agricultura empresarial,1575.59,,224.88,47.94,1256.91,2600,
2276,londrina,2019,TRIGO,agricultura empresarial,1876.93,,253.99,45.32,711.97,3117,
2277,londrina,2020,TRIGO,agricultura empresarial,2151.46,,275.47,40.53,707.38,3117,
2278,londrina,2021,TRIGO,agricultura empresarial,2506.64,,319.19000000000005,30.3,200.97,Ex-Ant,
2279,londrina,2-03,TRIGO,agricultura empresarial,4456.74,,505.82,134.32,696.52,Ex-Ant,
2280,londrina,2-11,TRIGO,agricultura empresarial,4143.04,,598.01,198.97,1894.11,Ex-Post,
2281,londrina,3-03,TRIGO,agricultura empresarial,3590.76,,537.39,172.5,2098.02,Ex-Ant,
2282,cascavel,2004,TRIGO,agricultura empresarial,952.61,,161.83,32.95,212.7997,2500,
2283,cascavel,2005,TRIGO,agricultura empresarial,805.88,,154.97,28.31,210.3097,2500,
2284,cascavel,2006,TRIGO,agricultura empresarial,713.66,,157.99,25.08,210.2597,2500,
2285,cascavel,2007,TRIGO,agricultura empresarial,747.86,,156.08,25.53,299.82,2500,
2286,cascavel,2008,TRIGO,agricultura empresarial,1068.78,,,119.02828343589002,173.09,2400,99.74
2287,cascavel,2009,TRIGO,agricultura empresarial,1024.27,,,91.04921413541527,173.84,2400,183.32
2288,cascavel,2010,TRIGO,agricultura empresarial,900.82,,,78.25245548858214,178.76,2400,170.25
2289,cascavel,2011,TRIGO,agricultura empresarial,882.94,,170.2,26.63,222.31,,
2290,cascavel,2012,TRIGO,agricultura empresarial,1010.55,,195.54,25.66,199.49,,
2291,cascavel,2013,TRIGO,agricultura empresarial,1184.84,,,45.555560039319666,470.79,2800,186.99
2292,cascavel,2014,TRIGO,agricultura empresarial,1360.9,,296.1,50.02,647.19,2800,
2293,cascavel,2015,TRIGO,agricultura empresarial,1424.59,,321.02,63.12,897.02,2800,
2294,cascavel,2016,TRIGO,agricultura empresarial,1492.37,,332.34,66.13,959.39,2800,
2295,cascavel,2017,TRIGO,agricultura empresarial,1351.16,,318.61,62.28,1224.69,2800,
2296,cascavel,2018,TRIGO,agricultura empresarial,1384.11,,355.79,60.28,1263.15,2800,
2297,cascavel,2019,TRIGO,agricultura empresarial,1831.97,,473.91,68.2,983.61,3180,
2298,cascavel,2020,TRIGO,agricultura empresarial,1881.2699999999998,,444.49,73.92,983.29,Ex-Ant,
2299,cascavel,2021,TRIGO,agricultura empresarial,2590.82,,555.02,74.62,316.49,Ex-Ant,
2300,cascavel,2-03,TRIGO,agricultura empresarial,3714.01,,741.0899999999999,150.83,929.33,Ex-Ant,
2301,cascavel,2-11,TRIGO,agricultura empresarial,3509.9900000000002,,722.28,219.57,3561.85,Ex-Post,
2302,cascavel,3-03,TRIGO,agricultura empresarial,3169.64,,673.5899999999999,198.51,3841.61,Ex-Ant,
2303,ponta grossa,2019,TRIGO,agricultura empresarial,1818.55,,375.23,56.32,578.82,3500,
2304,ponta grossa,2020,TRIGO,agricultura empresarial,2064.07,,403.45,69.76,792.82,Ex-Ant,
2305,ponta grossa,2021,TRIGO,agricultura empresarial,2664.12,,472.19,66.88,287.86,Ex-Ant,
2306,ponta grossa,2-03,TRIGO,agricultura empresarial,4688.05,,688.08,155.74,990.98,Ex-Ant,
2307,ponta grossa,2-11,TRIGO,agricultura empresarial,3945.04,,634.87,204.5,2480.71,Ex-Post,
2308,ponta grossa,3-03,TRIGO,agricultura empresarial,3972.63,,625.0600000000001,205.79,2685.87,Ex-Ant,
2309,guarapuava,2019,TRIGO,agricultura familiar,2165.48,,168.16,31.73305251673032,150.80999999999997,3600,
2310,guarapuava,2020,TRIGO,agricultura familiar,2072.76,,219.05,55.84,475.01,3600,
2311,guarapuava,2021,TRIGO,agricultura familiar,3442.27,,288.43,55.36,218.35,Ex-Ant,
2312,guarapuava,2022,TRIGO,agricultura familiar,5478.299999999999,,413.57,98.78,704.96,Ex-Ant,
2313,guarapuava,2023,TRIGO,agricultura familiar,4086.6400000000003,,363.23,121.87,1999.67,Ex-Ant,
2314,capanema,2017,TRIGO,agricultura familiar,1441.57,,,35.00959526573248,1112.45,2700,202.04000000000002
2315,capanema,2018,TRIGO,agricultura familiar,1475.74,,,27.74146771666959,834.33,2700,196.78
2316,capanema,2019,TRIGO,agricultura familiar,1681.05,,244.01,34.95,634.53,2700,
2317,capanema,2020,TRIGO,agricultura familiar,1651.81,,242.32,44.58,784.07,2700,
2318,capanema,2021,TRIGO,agricultura familiar,2290.08,,312.94,35.29,226.21,Ex-Ant,
2319,capanema,2022,TRIGO,agricultura familiar,3255.3899999999994,,626.75,79.24,938.63,Ex-Ant,
2320,capanema,2023,TRIGO,agricultura familiar,2547.37,,554.01,96.75,2264.89,Ex-Ant,
2321,passo fundo,2001,TRIGO,agricultura empresarial,394.75,,,16.58,106.18199999999999,2400,52.89
